drugbank_id,interactant_id,polypeptide_id,resource,identifier
DB01264,BE0000925,P02763,GenAtlas,ORM1
DB01264,BE0000925,P02763,GeneCards,ORM1
DB01264,BE0000925,P02763,GenBank Gene Database,X02544
DB01264,BE0000925,P02763,GenBank Protein Database,757907
DB01264,BE0000925,P02763,UniProtKB,P02763
DB01264,BE0000925,P02763,UniProt Accession,A1AG1_HUMAN
DB01275,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01275,BE0000530,P02768,GenAtlas,ALB
DB01275,BE0000530,P02768,GeneCards,ALB
DB01275,BE0000530,P02768,GenBank Gene Database,V00494
DB01275,BE0000530,P02768,GenBank Protein Database,28590
DB01275,BE0000530,P02768,UniProtKB,P02768
DB01275,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01276,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01276,BE0000530,P02768,GenAtlas,ALB
DB01276,BE0000530,P02768,GeneCards,ALB
DB01276,BE0000530,P02768,GenBank Gene Database,V00494
DB01276,BE0000530,P02768,GenBank Protein Database,28590
DB01276,BE0000530,P02768,UniProtKB,P02768
DB01276,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01277,BE0000970,P17936,HUGO Gene Nomenclature Committee (HGNC),HGNC:5472
DB01277,BE0000970,P17936,GenAtlas,IGFBP3
DB01277,BE0000970,P17936,GeneCards,IGFBP3
DB01277,BE0000970,P17936,GenBank Gene Database,M31159
DB01277,BE0000970,P17936,GenBank Protein Database,183116
DB01277,BE0000970,P17936,UniProtKB,P17936
DB01277,BE0000970,P17936,UniProt Accession,IBP3_HUMAN
DB01277,BE0009058,P35858,HUGO Gene Nomenclature Committee (HGNC),HGNC:5468
DB01277,BE0009058,P35858,GeneCards,IGFALS
DB01277,BE0009058,P35858,UniProtKB,P35858
DB01277,BE0009058,P35858,UniProt Accession,ALS_HUMAN
DB01277,BE0009658,P08833,HUGO Gene Nomenclature Committee (HGNC),HGNC:5469
DB01277,BE0009658,P08833,GeneCards,IGFBP1
DB01277,BE0009658,P08833,UniProtKB,P08833
DB01277,BE0009658,P08833,UniProt Accession,IBP1_HUMAN
DB01277,BE0009659,P18065,HUGO Gene Nomenclature Committee (HGNC),HGNC:5471
DB01277,BE0009659,P18065,GeneCards,IGFBP2
DB01277,BE0009659,P18065,UniProtKB,P18065
DB01277,BE0009659,P18065,UniProt Accession,IBP2_HUMAN
DB01277,BE0009660,P22692,HUGO Gene Nomenclature Committee (HGNC),HGNC:5473
DB01277,BE0009660,P22692,GeneCards,IGFBP4
DB01277,BE0009660,P22692,UniProtKB,P22692
DB01277,BE0009660,P22692,UniProt Accession,IBP4_HUMAN
DB01277,BE0009661,P24593,HUGO Gene Nomenclature Committee (HGNC),HGNC:5474
DB01277,BE0009661,P24593,GeneCards,IGFBP5
DB01277,BE0009661,P24593,UniProtKB,P24593
DB01277,BE0009661,P24593,UniProt Accession,IBP5_HUMAN
DB01277,BE0009662,P24592,HUGO Gene Nomenclature Committee (HGNC),HGNC:5475
DB01277,BE0009662,P24592,GeneCards,IGFBP6
DB01277,BE0009662,P24592,UniProtKB,P24592
DB01277,BE0009662,P24592,UniProt Accession,IBP6_HUMAN
DB01280,BE0001204,Q99808,HUGO Gene Nomenclature Committee (HGNC),HGNC:11003
DB01280,BE0001204,Q99808,GenAtlas,SLC29A1
DB01280,BE0001204,Q99808,GeneCards,SLC29A1
DB01280,BE0001204,Q99808,GenBank Gene Database,U81375
DB01280,BE0001204,Q99808,GenBank Protein Database,1845345
DB01280,BE0001204,Q99808,Guide to Pharmacology,1117
DB01280,BE0001204,Q99808,UniProtKB,Q99808
DB01280,BE0001204,Q99808,UniProt Accession,S29A1_HUMAN
DB01294,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01294,BE0000530,P02768,GenAtlas,ALB
DB01294,BE0000530,P02768,GeneCards,ALB
DB01294,BE0000530,P02768,GenBank Gene Database,V00494
DB01294,BE0000530,P02768,GenBank Protein Database,28590
DB01294,BE0000530,P02768,UniProtKB,P02768
DB01294,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01294,BE0000510,P02787,HUGO Gene Nomenclature Committee (HGNC),HGNC:11740
DB01294,BE0000510,P02787,GenAtlas,TF
DB01294,BE0000510,P02787,GeneCards,TF
DB01294,BE0000510,P02787,GenBank Gene Database,M12530
DB01294,BE0000510,P02787,GenBank Protein Database,339453
DB01294,BE0000510,P02787,UniProtKB,P02787
DB01294,BE0000510,P02787,UniProt Accession,TRFE_HUMAN
DB01307,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01307,BE0000530,P02768,GenAtlas,ALB
DB01307,BE0000530,P02768,GeneCards,ALB
DB01307,BE0000530,P02768,GenBank Gene Database,V00494
DB01307,BE0000530,P02768,GenBank Protein Database,28590
DB01307,BE0000530,P02768,UniProtKB,P02768
DB01307,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01320,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01320,BE0000530,P02768,GenAtlas,ALB
DB01320,BE0000530,P02768,GeneCards,ALB
DB01320,BE0000530,P02768,GenBank Gene Database,V00494
DB01320,BE0000530,P02768,GenBank Protein Database,28590
DB01320,BE0000530,P02768,UniProtKB,P02768
DB01320,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01320,BE0000537,P05543,HUGO Gene Nomenclature Committee (HGNC),HGNC:11583
DB01320,BE0000537,P05543,GenAtlas,SERPINA7
DB01320,BE0000537,P05543,GeneCards,SERPINA7
DB01320,BE0000537,P05543,GenBank Gene Database,M14091
DB01320,BE0000537,P05543,GenBank Protein Database,338697
DB01320,BE0000537,P05543,UniProtKB,P05543
DB01320,BE0000537,P05543,UniProt Accession,THBG_HUMAN
DB01324,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01324,BE0000530,P02768,GenAtlas,ALB
DB01324,BE0000530,P02768,GeneCards,ALB
DB01324,BE0000530,P02768,GenBank Gene Database,V00494
DB01324,BE0000530,P02768,GenBank Protein Database,28590
DB01324,BE0000530,P02768,UniProtKB,P02768
DB01324,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01327,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01327,BE0000530,P02768,GenAtlas,ALB
DB01327,BE0000530,P02768,GeneCards,ALB
DB01327,BE0000530,P02768,GenBank Gene Database,V00494
DB01327,BE0000530,P02768,GenBank Protein Database,28590
DB01327,BE0000530,P02768,UniProtKB,P02768
DB01327,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01328,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01328,BE0000530,P02768,GenAtlas,ALB
DB01328,BE0000530,P02768,GeneCards,ALB
DB01328,BE0000530,P02768,GenBank Gene Database,V00494
DB01328,BE0000530,P02768,GenBank Protein Database,28590
DB01328,BE0000530,P02768,UniProtKB,P02768
DB01328,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01329,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01329,BE0000530,P02768,GenAtlas,ALB
DB01329,BE0000530,P02768,GeneCards,ALB
DB01329,BE0000530,P02768,GenBank Gene Database,V00494
DB01329,BE0000530,P02768,GenBank Protein Database,28590
DB01329,BE0000530,P02768,UniProtKB,P02768
DB01329,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01330,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01330,BE0000530,P02768,GenAtlas,ALB
DB01330,BE0000530,P02768,GeneCards,ALB
DB01330,BE0000530,P02768,GenBank Gene Database,V00494
DB01330,BE0000530,P02768,GenBank Protein Database,28590
DB01330,BE0000530,P02768,UniProtKB,P02768
DB01330,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01359,BE0000925,P02763,HUGO Gene Nomenclature Committee (HGNC),HGNC:8498
DB01359,BE0000925,P02763,GenAtlas,ORM1
DB01359,BE0000925,P02763,GeneCards,ORM1
DB01359,BE0000925,P02763,GenBank Gene Database,X02544
DB01359,BE0000925,P02763,GenBank Protein Database,757907
DB01359,BE0000925,P02763,UniProtKB,P02763
DB01359,BE0000925,P02763,UniProt Accession,A1AG1_HUMAN
DB01364,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01364,BE0000530,P02768,GenAtlas,ALB
DB01364,BE0000530,P02768,GeneCards,ALB
DB01364,BE0000530,P02768,GenBank Gene Database,V00494
DB01364,BE0000530,P02768,GenBank Protein Database,28590
DB01364,BE0000530,P02768,UniProtKB,P02768
DB01364,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01370,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01370,BE0000530,P02768,GenAtlas,ALB
DB01370,BE0000530,P02768,GeneCards,ALB
DB01370,BE0000530,P02768,GenBank Gene Database,V00494
DB01370,BE0000530,P02768,GenBank Protein Database,28590
DB01370,BE0000530,P02768,UniProtKB,P02768
DB01370,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01380,BE0000209,P08185,HUGO Gene Nomenclature Committee (HGNC),HGNC:1540
DB01380,BE0000209,P08185,GenAtlas,SERPINA6
DB01380,BE0000209,P08185,GeneCards,SERPINA6
DB01380,BE0000209,P08185,GenBank Gene Database,J02943
DB01380,BE0000209,P08185,GenBank Protein Database,179971
DB01380,BE0000209,P08185,UniProtKB,P08185
DB01380,BE0000209,P08185,UniProt Accession,CBG_HUMAN
DB01380,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01380,BE0000530,P02768,GenAtlas,ALB
DB01380,BE0000530,P02768,GeneCards,ALB
DB01380,BE0000530,P02768,GenBank Gene Database,V00494
DB01380,BE0000530,P02768,GenBank Protein Database,28590
DB01380,BE0000530,P02768,UniProtKB,P02768
DB01380,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01384,BE0000209,P08185,HUGO Gene Nomenclature Committee (HGNC),HGNC:1540
DB01384,BE0000209,P08185,GenAtlas,SERPINA6
DB01384,BE0000209,P08185,GeneCards,SERPINA6
DB01384,BE0000209,P08185,GenBank Gene Database,J02943
DB01384,BE0000209,P08185,GenBank Protein Database,179971
DB01384,BE0000209,P08185,UniProtKB,P08185
DB01384,BE0000209,P08185,UniProt Accession,CBG_HUMAN
DB01394,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01394,BE0000530,P02768,GenAtlas,ALB
DB01394,BE0000530,P02768,GeneCards,ALB
DB01394,BE0000530,P02768,GenBank Gene Database,V00494
DB01394,BE0000530,P02768,GenBank Protein Database,28590
DB01394,BE0000530,P02768,UniProtKB,P02768
DB01394,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01396,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01396,BE0000530,P02768,GenAtlas,ALB
DB01396,BE0000530,P02768,GeneCards,ALB
DB01396,BE0000530,P02768,GenBank Gene Database,V00494
DB01396,BE0000530,P02768,GenBank Protein Database,28590
DB01396,BE0000530,P02768,UniProtKB,P02768
DB01396,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01397,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01397,BE0000530,P02768,GenAtlas,ALB
DB01397,BE0000530,P02768,GeneCards,ALB
DB01397,BE0000530,P02768,GenBank Gene Database,V00494
DB01397,BE0000530,P02768,GenBank Protein Database,28590
DB01397,BE0000530,P02768,UniProtKB,P02768
DB01397,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01406,BE0000685,P04278,HUGO Gene Nomenclature Committee (HGNC),HGNC:10839
DB01406,BE0000685,P04278,GenAtlas,SHBG
DB01406,BE0000685,P04278,GeneCards,SHBG
DB01406,BE0000685,P04278,GenBank Gene Database,X16349
DB01406,BE0000685,P04278,GenBank Protein Database,296673
DB01406,BE0000685,P04278,UniProtKB,P04278
DB01406,BE0000685,P04278,UniProt Accession,SHBG_HUMAN
DB01410,BE0000209,P08185,HUGO Gene Nomenclature Committee (HGNC),HGNC:1540
DB01410,BE0000209,P08185,GenAtlas,SERPINA6
DB01410,BE0000209,P08185,GeneCards,SERPINA6
DB01410,BE0000209,P08185,GenBank Gene Database,J02943
DB01410,BE0000209,P08185,GenBank Protein Database,179971
DB01410,BE0000209,P08185,UniProtKB,P08185
DB01410,BE0000209,P08185,UniProt Accession,CBG_HUMAN
DB01418,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01418,BE0000530,P02768,GenAtlas,ALB
DB01418,BE0000530,P02768,GeneCards,ALB
DB01418,BE0000530,P02768,GenBank Gene Database,V00494
DB01418,BE0000530,P02768,GenBank Protein Database,28590
DB01418,BE0000530,P02768,UniProtKB,P02768
DB01418,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01418,BE0000925,P02763,HUGO Gene Nomenclature Committee (HGNC),HGNC:8498
DB01418,BE0000925,P02763,GenAtlas,ORM1
DB01418,BE0000925,P02763,GeneCards,ORM1
DB01418,BE0000925,P02763,GenBank Gene Database,X02544
DB01418,BE0000925,P02763,GenBank Protein Database,757907
DB01418,BE0000925,P02763,UniProtKB,P02763
DB01418,BE0000925,P02763,UniProt Accession,A1AG1_HUMAN
DB01420,BE0000685,P04278,HUGO Gene Nomenclature Committee (HGNC),HGNC:10839
DB01420,BE0000685,P04278,GenAtlas,SHBG
DB01420,BE0000685,P04278,GeneCards,SHBG
DB01420,BE0000685,P04278,GenBank Gene Database,X16349
DB01420,BE0000685,P04278,GenBank Protein Database,296673
DB01420,BE0000685,P04278,UniProtKB,P04278
DB01420,BE0000685,P04278,UniProt Accession,SHBG_HUMAN
DB01420,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01420,BE0000530,P02768,GenAtlas,ALB
DB01420,BE0000530,P02768,GeneCards,ALB
DB01420,BE0000530,P02768,GenBank Gene Database,V00494
DB01420,BE0000530,P02768,GenBank Protein Database,28590
DB01420,BE0000530,P02768,UniProtKB,P02768
DB01420,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01426,BE0000925,P02763,HUGO Gene Nomenclature Committee (HGNC),HGNC:8498
DB01426,BE0000925,P02763,GenAtlas,ORM1
DB01426,BE0000925,P02763,GeneCards,ORM1
DB01426,BE0000925,P02763,GenBank Gene Database,X02544
DB01426,BE0000925,P02763,GenBank Protein Database,757907
DB01426,BE0000925,P02763,UniProtKB,P02763
DB01426,BE0000925,P02763,UniProt Accession,A1AG1_HUMAN
DB01429,BE0000925,P02763,HUGO Gene Nomenclature Committee (HGNC),HGNC:8498
DB01429,BE0000925,P02763,GenAtlas,ORM1
DB01429,BE0000925,P02763,GeneCards,ORM1
DB01429,BE0000925,P02763,GenBank Gene Database,X02544
DB01429,BE0000925,P02763,GenBank Protein Database,757907
DB01429,BE0000925,P02763,UniProtKB,P02763
DB01429,BE0000925,P02763,UniProt Accession,A1AG1_HUMAN
DB01436,BE0001141,P02774,HUGO Gene Nomenclature Committee (HGNC),HGNC:4187
DB01436,BE0001141,P02774,GenAtlas,GC
DB01436,BE0001141,P02774,GeneCards,GC
DB01436,BE0001141,P02774,GenBank Gene Database,L10641
DB01436,BE0001141,P02774,GenBank Protein Database,639896
DB01436,BE0001141,P02774,UniProtKB,P02774
DB01436,BE0001141,P02774,UniProt Accession,VTDB_HUMAN
DB01436,BE0010059,V9H1D9,UniProtKB,V9H1D9
DB01436,BE0010059,V9H1D9,UniProt Accession,V9H1D9_HUMAN
DB01452,BE0000537,P05543,HUGO Gene Nomenclature Committee (HGNC),HGNC:11583
DB01452,BE0000537,P05543,GenAtlas,SERPINA7
DB01452,BE0000537,P05543,GeneCards,SERPINA7
DB01452,BE0000537,P05543,GenBank Gene Database,M14091
DB01452,BE0000537,P05543,GenBank Protein Database,338697
DB01452,BE0000537,P05543,UniProtKB,P05543
DB01452,BE0000537,P05543,UniProt Accession,THBG_HUMAN
DB01581,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01581,BE0000530,P02768,GenAtlas,ALB
DB01581,BE0000530,P02768,GeneCards,ALB
DB01581,BE0000530,P02768,GenBank Gene Database,V00494
DB01581,BE0000530,P02768,GenBank Protein Database,28590
DB01581,BE0000530,P02768,UniProtKB,P02768
DB01581,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01582,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01582,BE0000530,P02768,GenAtlas,ALB
DB01582,BE0000530,P02768,GeneCards,ALB
DB01582,BE0000530,P02768,GenBank Gene Database,V00494
DB01582,BE0000530,P02768,GenBank Protein Database,28590
DB01582,BE0000530,P02768,UniProtKB,P02768
DB01582,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01583,BE0000337,P02766,HUGO Gene Nomenclature Committee (HGNC),HGNC:12405
DB01583,BE0000337,P02766,GenAtlas,TTR
DB01583,BE0000337,P02766,GeneCards,TTR
DB01583,BE0000337,P02766,GenBank Gene Database,K02091
DB01583,BE0000337,P02766,GenBank Protein Database,189582
DB01583,BE0000337,P02766,Guide to Pharmacology,2851
DB01583,BE0000337,P02766,UniProtKB,P02766
DB01583,BE0000337,P02766,UniProt Accession,TTHY_HUMAN
DB01583,BE0000537,P05543,HUGO Gene Nomenclature Committee (HGNC),HGNC:11583
DB01583,BE0000537,P05543,GenAtlas,SERPINA7
DB01583,BE0000537,P05543,GeneCards,SERPINA7
DB01583,BE0000537,P05543,GenBank Gene Database,M14091
DB01583,BE0000537,P05543,GenBank Protein Database,338697
DB01583,BE0000537,P05543,UniProtKB,P05543
DB01583,BE0000537,P05543,UniProt Accession,THBG_HUMAN
DB01583,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01583,BE0000530,P02768,GenAtlas,ALB
DB01583,BE0000530,P02768,GeneCards,ALB
DB01583,BE0000530,P02768,GenBank Gene Database,V00494
DB01583,BE0000530,P02768,GenBank Protein Database,28590
DB01583,BE0000530,P02768,UniProtKB,P02768
DB01583,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01587,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01587,BE0000530,P02768,GenAtlas,ALB
DB01587,BE0000530,P02768,GeneCards,ALB
DB01587,BE0000530,P02768,GenBank Gene Database,V00494
DB01587,BE0000530,P02768,GenBank Protein Database,28590
DB01587,BE0000530,P02768,UniProtKB,P02768
DB01587,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01591,BE0004879,P02763,HUGO Gene Nomenclature Committee (HGNC),HGNC:8498
DB01591,BE0004879,P02763,GenAtlas,ORM1
DB01591,BE0004879,P02763,GeneCards,ORM1
DB01591,BE0004879,P02763,GenBank Gene Database,X02544
DB01591,BE0004879,P02763,GenBank Protein Database,757907
DB01591,BE0004879,P02763,UniProtKB,P02763
DB01591,BE0004879,P02763,UniProt Accession,A1AG1_HUMAN
DB01591,BE0004879,P19652,HUGO Gene Nomenclature Committee (HGNC),HGNC:8499
DB01591,BE0004879,P19652,GeneCards,ORM2
DB01591,BE0004879,P19652,GenBank Gene Database,BC015964
DB01591,BE0004879,P19652,GenBank Protein Database,16359000
DB01591,BE0004879,P19652,UniProtKB,P19652
DB01591,BE0004879,P19652,UniProt Accession,A1AG2_HUMAN
DB01601,BE0000925,P02763,HUGO Gene Nomenclature Committee (HGNC),HGNC:8498
DB01601,BE0000925,P02763,GenAtlas,ORM1
DB01601,BE0000925,P02763,GeneCards,ORM1
DB01601,BE0000925,P02763,GenBank Gene Database,X02544
DB01601,BE0000925,P02763,GenBank Protein Database,757907
DB01601,BE0000925,P02763,UniProtKB,P02763
DB01601,BE0000925,P02763,UniProt Accession,A1AG1_HUMAN
DB01601,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01601,BE0000530,P02768,GenAtlas,ALB
DB01601,BE0000530,P02768,GeneCards,ALB
DB01601,BE0000530,P02768,GenBank Gene Database,V00494
DB01601,BE0000530,P02768,GenBank Protein Database,28590
DB01601,BE0000530,P02768,UniProtKB,P02768
DB01601,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01611,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01611,BE0000530,P02768,GenAtlas,ALB
DB01611,BE0000530,P02768,GeneCards,ALB
DB01611,BE0000530,P02768,GenBank Gene Database,V00494
DB01611,BE0000530,P02768,GenBank Protein Database,28590
DB01611,BE0000530,P02768,UniProtKB,P02768
DB01611,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01611,BE0004879,P02763,HUGO Gene Nomenclature Committee (HGNC),HGNC:8498
DB01611,BE0004879,P02763,GenAtlas,ORM1
DB01611,BE0004879,P02763,GeneCards,ORM1
DB01611,BE0004879,P02763,GenBank Gene Database,X02544
DB01611,BE0004879,P02763,GenBank Protein Database,757907
DB01611,BE0004879,P02763,UniProtKB,P02763
DB01611,BE0004879,P02763,UniProt Accession,A1AG1_HUMAN
DB01611,BE0004879,P19652,HUGO Gene Nomenclature Committee (HGNC),HGNC:8499
DB01611,BE0004879,P19652,GeneCards,ORM2
DB01611,BE0004879,P19652,GenBank Gene Database,BC015964
DB01611,BE0004879,P19652,GenBank Protein Database,16359000
DB01611,BE0004879,P19652,UniProtKB,P19652
DB01611,BE0004879,P19652,UniProt Accession,A1AG2_HUMAN
DB01614,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01614,BE0000530,P02768,GenAtlas,ALB
DB01614,BE0000530,P02768,GeneCards,ALB
DB01614,BE0000530,P02768,GenBank Gene Database,V00494
DB01614,BE0000530,P02768,GenBank Protein Database,28590
DB01614,BE0000530,P02768,UniProtKB,P02768
DB01614,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01619,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01619,BE0000530,P02768,GenAtlas,ALB
DB01619,BE0000530,P02768,GeneCards,ALB
DB01619,BE0000530,P02768,GenBank Gene Database,V00494
DB01619,BE0000530,P02768,GenBank Protein Database,28590
DB01619,BE0000530,P02768,UniProtKB,P02768
DB01619,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01621,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01621,BE0000530,P02768,GenAtlas,ALB
DB01621,BE0000530,P02768,GeneCards,ALB
DB01621,BE0000530,P02768,GenBank Gene Database,V00494
DB01621,BE0000530,P02768,GenBank Protein Database,28590
DB01621,BE0000530,P02768,UniProtKB,P02768
DB01621,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01622,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01622,BE0000530,P02768,GenAtlas,ALB
DB01622,BE0000530,P02768,GeneCards,ALB
DB01622,BE0000530,P02768,GenBank Gene Database,V00494
DB01622,BE0000530,P02768,GenBank Protein Database,28590
DB01622,BE0000530,P02768,UniProtKB,P02768
DB01622,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01623,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01623,BE0000530,P02768,GenAtlas,ALB
DB01623,BE0000530,P02768,GeneCards,ALB
DB01623,BE0000530,P02768,GenBank Gene Database,V00494
DB01623,BE0000530,P02768,GenBank Protein Database,28590
DB01623,BE0000530,P02768,UniProtKB,P02768
DB01623,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01627,BE0000925,P02763,HUGO Gene Nomenclature Committee (HGNC),HGNC:8498
DB01627,BE0000925,P02763,GenAtlas,ORM1
DB01627,BE0000925,P02763,GeneCards,ORM1
DB01627,BE0000925,P02763,GenBank Gene Database,X02544
DB01627,BE0000925,P02763,GenBank Protein Database,757907
DB01627,BE0000925,P02763,UniProtKB,P02763
DB01627,BE0000925,P02763,UniProt Accession,A1AG1_HUMAN
DB01629,BE0000537,P05543,HUGO Gene Nomenclature Committee (HGNC),HGNC:11583
DB01629,BE0000537,P05543,GenAtlas,SERPINA7
DB01629,BE0000537,P05543,GeneCards,SERPINA7
DB01629,BE0000537,P05543,GenBank Gene Database,M14091
DB01629,BE0000537,P05543,GenBank Protein Database,338697
DB01629,BE0000537,P05543,UniProtKB,P05543
DB01629,BE0000537,P05543,UniProt Accession,THBG_HUMAN
DB01645,BE0000337,P02766,HUGO Gene Nomenclature Committee (HGNC),HGNC:12405
DB01645,BE0000337,P02766,GenAtlas,TTR
DB01645,BE0000337,P02766,GeneCards,TTR
DB01645,BE0000337,P02766,GenBank Gene Database,K02091
DB01645,BE0000337,P02766,GenBank Protein Database,189582
DB01645,BE0000337,P02766,Guide to Pharmacology,2851
DB01645,BE0000337,P02766,UniProtKB,P02766
DB01645,BE0000337,P02766,UniProt Accession,TTHY_HUMAN
DB01685,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01685,BE0000530,P02768,GenAtlas,ALB
DB01685,BE0000530,P02768,GeneCards,ALB
DB01685,BE0000530,P02768,GenBank Gene Database,V00494
DB01685,BE0000530,P02768,GenBank Protein Database,28590
DB01685,BE0000530,P02768,UniProtKB,P02768
DB01685,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB01685,BE0000925,P02763,HUGO Gene Nomenclature Committee (HGNC),HGNC:8498
DB01685,BE0000925,P02763,GenAtlas,ORM1
DB01685,BE0000925,P02763,GeneCards,ORM1
DB01685,BE0000925,P02763,GenBank Gene Database,X02544
DB01685,BE0000925,P02763,GenBank Protein Database,757907
DB01685,BE0000925,P02763,UniProtKB,P02763
DB01685,BE0000925,P02763,UniProt Accession,A1AG1_HUMAN
DB01751,BE0000337,P02766,HUGO Gene Nomenclature Committee (HGNC),HGNC:12405
DB01751,BE0000337,P02766,GenAtlas,TTR
DB01751,BE0000337,P02766,GeneCards,TTR
DB01751,BE0000337,P02766,GenBank Gene Database,K02091
DB01751,BE0000337,P02766,GenBank Protein Database,189582
DB01751,BE0000337,P02766,Guide to Pharmacology,2851
DB01751,BE0000337,P02766,UniProtKB,P02766
DB01751,BE0000337,P02766,UniProt Accession,TTHY_HUMAN
DB01838,BE0000337,P02766,HUGO Gene Nomenclature Committee (HGNC),HGNC:12405
DB01838,BE0000337,P02766,GenAtlas,TTR
DB01838,BE0000337,P02766,GeneCards,TTR
DB01838,BE0000337,P02766,GenBank Gene Database,K02091
DB01838,BE0000337,P02766,GenBank Protein Database,189582
DB01838,BE0000337,P02766,Guide to Pharmacology,2851
DB01838,BE0000337,P02766,UniProtKB,P02766
DB01838,BE0000337,P02766,UniProt Accession,TTHY_HUMAN
DB01914,BE0000530,P02768,HUGO Gene Nomenclature Committee (HGNC),HGNC:399
DB01914,BE0000530,P02768,GenAtlas,ALB
DB01914,BE0000530,P02768,GeneCards,ALB
DB01914,BE0000530,P02768,GenBank Gene Database,V00494
DB01914,BE0000530,P02768,GenBank Protein Database,28590
DB01914,BE0000530,P02768,UniProtKB,P02768
DB01914,BE0000530,P02768,UniProt Accession,ALBU_HUMAN
DB02074,BE0003998,P07148,HUGO Gene Nomenclature Committee (HGNC),HGNC:3555
DB02074,BE0003998,P07148,GeneCards,FABP1
DB02074,BE0003998,P07148,GenBank Gene Database,M10617
DB02074,BE0003998,P07148,GenBank Protein Database,182358
DB02074,BE0003998,P07148,UniProtKB,P07148
DB02074,BE0003998,P07148,UniProt Accession,FABPL_HUMAN
