drugbank_id,interactant_id,polypeptide_id,resource,identifier
DB00993,BE0002204,P47989,GenBank Gene Database,D11456
DB00993,BE0002204,P47989,GenBank Protein Database,10336525
DB00993,BE0002204,P47989,Guide to Pharmacology,2646
DB00993,BE0002204,P47989,UniProtKB,P47989
DB00993,BE0002204,P47989,UniProt Accession,XDH_HUMAN
DB00993,BE0000987,P51580,HUGO Gene Nomenclature Committee (HGNC),HGNC:12014
DB00993,BE0000987,P51580,GenAtlas,TPMT
DB00993,BE0000987,P51580,GeneCards,TPMT
DB00993,BE0000987,P51580,GenBank Gene Database,S62904
DB00993,BE0000987,P51580,GenBank Protein Database,386420
DB00993,BE0000987,P51580,UniProtKB,P51580
DB00993,BE0000987,P51580,UniProt Accession,TPMT_HUMAN
DB00993,BE0002281,P08263,HUGO Gene Nomenclature Committee (HGNC),HGNC:4626
DB00993,BE0002281,P08263,GenAtlas,GSTA1
DB00993,BE0002281,P08263,GeneCards,GSTA1
DB00993,BE0002281,P08263,GenBank Gene Database,M15872
DB00993,BE0002281,P08263,GenBank Protein Database,306809
DB00993,BE0002281,P08263,UniProtKB,P08263
DB00993,BE0002281,P08263,UniProt Accession,GSTA1_HUMAN
DB00993,BE0002189,P09210,HUGO Gene Nomenclature Committee (HGNC),HGNC:4627
DB00993,BE0002189,P09210,GenAtlas,GSTA2
DB00993,BE0002189,P09210,GeneCards,GSTA2
DB00993,BE0002189,P09210,GenBank Gene Database,M16594
DB00993,BE0002189,P09210,GenBank Protein Database,306811
DB00993,BE0002189,P09210,UniProtKB,P09210
DB00993,BE0002189,P09210,UniProt Accession,GSTA2_HUMAN
DB00993,BE0000807,P09488,HUGO Gene Nomenclature Committee (HGNC),HGNC:4632
DB00993,BE0000807,P09488,GenAtlas,GSTM1
DB00993,BE0000807,P09488,GeneCards,GSTM1
DB00993,BE0000807,P09488,GenBank Gene Database,X08020
DB00993,BE0000807,P09488,GenBank Protein Database,31924
DB00993,BE0000807,P09488,UniProtKB,P09488
DB00993,BE0000807,P09488,UniProt Accession,GSTM1_HUMAN
DB00993,BE0000761,P20839,HUGO Gene Nomenclature Committee (HGNC),HGNC:6052
DB00993,BE0000761,P20839,GenAtlas,IMPDH1
DB00993,BE0000761,P20839,GeneCards,IMPDH1
DB00993,BE0000761,P20839,GenBank Gene Database,J05272
DB00993,BE0000761,P20839,GenBank Protein Database,307067
DB00993,BE0000761,P20839,Guide to Pharmacology,2624
DB00993,BE0000761,P20839,UniProtKB,P20839
DB00993,BE0000761,P20839,UniProt Accession,IMDH1_HUMAN
DB00993,BE0000722,P12268,HUGO Gene Nomenclature Committee (HGNC),HGNC:6053
DB00993,BE0000722,P12268,GenAtlas,IMPDH2
DB00993,BE0000722,P12268,GeneCards,IMPDH2
DB00993,BE0000722,P12268,GenBank Gene Database,J04208
DB00993,BE0000722,P12268,GenBank Protein Database,307066
DB00993,BE0000722,P12268,Guide to Pharmacology,2625
DB00993,BE0000722,P12268,UniProtKB,P12268
DB00993,BE0000722,P12268,UniProt Accession,IMDH2_HUMAN
DB00993,BE0000321,P49915,HUGO Gene Nomenclature Committee (HGNC),HGNC:4378
DB00993,BE0000321,P49915,GenAtlas,GMPS
DB00993,BE0000321,P49915,GeneCards,GMPS
DB00993,BE0000321,P49915,GenBank Gene Database,U10860
DB00993,BE0000321,P49915,GenBank Protein Database,595410
DB00993,BE0000321,P49915,UniProtKB,P49915
DB00993,BE0000321,P49915,UniProt Accession,GUAA_HUMAN
DB00993,BE0004443,Q9BY32,HUGO Gene Nomenclature Committee (HGNC),HGNC:6176
DB00993,BE0004443,Q9BY32,GeneCards,ITPA
DB00993,BE0004443,Q9BY32,UniProtKB,Q9BY32
DB00993,BE0004443,Q9BY32,UniProt Accession,ITPA_HUMAN
DB00993,BE0002433,P05177,HUGO Gene Nomenclature Committee (HGNC),HGNC:2596
DB00993,BE0002433,P05177,GenAtlas,CYP1A2
DB00993,BE0002433,P05177,GeneCards,CYP1A2
DB00993,BE0002433,P05177,GenBank Gene Database,Z00036
DB00993,BE0002433,P05177,Guide to Pharmacology,1319
DB00993,BE0002433,P05177,UniProtKB,P05177
DB00993,BE0002433,P05177,UniProt Accession,CP1A2_HUMAN
DB00996,BE0000517,P54687,HUGO Gene Nomenclature Committee (HGNC),HGNC:976
DB00996,BE0000517,P54687,GenAtlas,BCAT1
DB00996,BE0000517,P54687,GeneCards,BCAT1
DB00996,BE0000517,P54687,GenBank Gene Database,U21551
DB00996,BE0000517,P54687,GenBank Protein Database,1036780
DB00996,BE0000517,P54687,Guide to Pharmacology,3210
DB00996,BE0000517,P54687,UniProtKB,P54687
DB00996,BE0000517,P54687,UniProt Accession,BCAT1_HUMAN
DB00997,BE0004352,P14550,HUGO Gene Nomenclature Committee (HGNC),HGNC:380
DB00997,BE0004352,P14550,GeneCards,AKR1A1
DB00997,BE0004352,P14550,GenBank Gene Database,J04794
DB00997,BE0004352,P14550,GenBank Protein Database,178481
DB00997,BE0004352,P14550,UniProtKB,P14550
DB00997,BE0004352,P14550,UniProt Accession,AK1A1_HUMAN
DB00997,BE0000747,P15121,HUGO Gene Nomenclature Committee (HGNC),HGNC:381
DB00997,BE0000747,P15121,GenAtlas,AKR1B1
DB00997,BE0000747,P15121,GeneCards,AKR1B1
DB00997,BE0000747,P15121,GenBank Gene Database,J04795
DB00997,BE0000747,P15121,GenBank Protein Database,178487
DB00997,BE0000747,P15121,Guide to Pharmacology,2768
DB00997,BE0000747,P15121,UniProtKB,P15121
DB00997,BE0000747,P15121,UniProt Accession,ALDR_HUMAN
DB00997,BE0000592,P42330,HUGO Gene Nomenclature Committee (HGNC),HGNC:386
DB00997,BE0000592,P42330,GenAtlas,AKR1C3
DB00997,BE0000592,P42330,GeneCards,AKR1C3
DB00997,BE0000592,P42330,GenBank Gene Database,S68288
DB00997,BE0000592,P42330,GenBank Protein Database,4261711
DB00997,BE0000592,P42330,Guide to Pharmacology,1382
DB00997,BE0000592,P42330,UniProtKB,P42330
DB00997,BE0000592,P42330,UniProt Accession,AK1C3_HUMAN
DB00997,BE0000438,P17516,HUGO Gene Nomenclature Committee (HGNC),HGNC:387
DB00997,BE0000438,P17516,GenAtlas,AKR1C4
DB00997,BE0000438,P17516,GeneCards,AKR1C4
DB00997,BE0000438,P17516,GenBank Gene Database,S68287
DB00997,BE0000438,P17516,GenBank Protein Database,4261710
DB00997,BE0000438,P17516,UniProtKB,P17516
DB00997,BE0000438,P17516,UniProt Accession,AK1C4_HUMAN
DB00997,BE0004353,O60218,HUGO Gene Nomenclature Committee (HGNC),HGNC:382
DB00997,BE0004353,O60218,GeneCards,AKR1B10
DB00997,BE0004353,O60218,GenBank Gene Database,U37100
DB00997,BE0004353,O60218,GenBank Protein Database,3150035
DB00997,BE0004353,O60218,UniProtKB,O60218
DB00997,BE0004353,O60218,UniProt Accession,AK1BA_HUMAN
DB00997,BE0003074,P16152,HUGO Gene Nomenclature Committee (HGNC),HGNC:1548
DB00997,BE0003074,P16152,GenAtlas,CBR1
DB00997,BE0003074,P16152,GeneCards,CBR1
DB00997,BE0003074,P16152,GenBank Gene Database,J04056
DB00997,BE0003074,P16152,Guide to Pharmacology,1383
DB00997,BE0003074,P16152,UniProtKB,P16152
DB00997,BE0003074,P16152,UniProt Accession,CBR1_HUMAN
DB00997,BE0004771,O75828,HUGO Gene Nomenclature Committee (HGNC),HGNC:1549
DB00997,BE0004771,O75828,GeneCards,CBR3
DB00997,BE0004771,O75828,UniProtKB,O75828
DB00997,BE0004771,O75828,UniProt Accession,CBR3_HUMAN
DB00997,BE0001111,Q16678,HUGO Gene Nomenclature Committee (HGNC),HGNC:2597
DB00997,BE0001111,Q16678,GenAtlas,CYP1B1
DB00997,BE0001111,Q16678,GeneCards,CYP1B1
DB00997,BE0001111,Q16678,GenBank Gene Database,U03688
DB00997,BE0001111,Q16678,GenBank Protein Database,501031
DB00997,BE0001111,Q16678,Guide to Pharmacology,1320
DB00997,BE0001111,Q16678,UniProtKB,Q16678
DB00997,BE0001111,Q16678,UniProt Accession,CP1B1_HUMAN
DB00997,BE0003549,P20813,HUGO Gene Nomenclature Committee (HGNC),HGNC:2615
DB00997,BE0003549,P20813,GeneCards,CYP2B6
DB00997,BE0003549,P20813,GenBank Gene Database,M29874
DB00997,BE0003549,P20813,GenBank Protein Database,181296
DB00997,BE0003549,P20813,Guide to Pharmacology,1324
DB00997,BE0003549,P20813,UniProtKB,P20813
DB00997,BE0003549,P20813,UniProt Accession,CP2B6_HUMAN
DB00997,BE0002363,P10635,HUGO Gene Nomenclature Committee (HGNC),HGNC:2625
DB00997,BE0002363,P10635,GenAtlas,CYP2D6
DB00997,BE0002363,P10635,GeneCards,CYP2D6
DB00997,BE0002363,P10635,GenBank Gene Database,M20403
DB00997,BE0002363,P10635,GenBank Protein Database,181350
DB00997,BE0002363,P10635,Guide to Pharmacology,1329
DB00997,BE0002363,P10635,UniProtKB,P10635
DB00997,BE0002363,P10635,UniProt Accession,CP2D6_HUMAN
DB00997,BE0002638,P08684,HUGO Gene Nomenclature Committee (HGNC),HGNC:2637
DB00997,BE0002638,P08684,GenAtlas,CYP3A4
DB00997,BE0002638,P08684,GeneCards,CYP3A4
DB00997,BE0002638,P08684,GenBank Gene Database,M18907
DB00997,BE0002638,P08684,Guide to Pharmacology,1337
DB00997,BE0002638,P08684,UniProtKB,P08684
DB00997,BE0002638,P08684,UniProt Accession,CP3A4_HUMAN
DB00997,BE0002364,P16435,HUGO Gene Nomenclature Committee (HGNC),HGNC:9208
DB00997,BE0002364,P16435,GenAtlas,POR
DB00997,BE0002364,P16435,GeneCards,POR
DB00997,BE0002364,P16435,GenBank Gene Database,S90469
DB00997,BE0002364,P16435,GenBank Protein Database,247307
DB00997,BE0002364,P16435,UniProtKB,P16435
DB00997,BE0002364,P16435,UniProt Accession,NCPR_HUMAN
DB00997,BE0001184,P15559,HUGO Gene Nomenclature Committee (HGNC),HGNC:2874
DB00997,BE0001184,P15559,GenAtlas,NQO1
DB00997,BE0001184,P15559,GeneCards,NQO1
DB00997,BE0001184,P15559,GenBank Gene Database,J03934
DB00997,BE0001184,P15559,GenBank Protein Database,189246
DB00997,BE0001184,P15559,UniProtKB,P15559
DB00997,BE0001184,P15559,UniProt Accession,NQO1_HUMAN
DB00997,BE0000729,O75306,HUGO Gene Nomenclature Committee (HGNC),HGNC:7708
DB00997,BE0000729,O75306,GenAtlas,NDUFS2
DB00997,BE0000729,O75306,GeneCards,NDUFS2
DB00997,BE0000729,O75306,GenBank Gene Database,AF013160
DB00997,BE0000729,O75306,GenBank Protein Database,3540239
DB00997,BE0000729,O75306,UniProtKB,O75306
DB00997,BE0000729,O75306,UniProt Accession,NDUS2_HUMAN
DB00997,BE0000191,O75489,HUGO Gene Nomenclature Committee (HGNC),HGNC:7710
DB00997,BE0000191,O75489,GenAtlas,NDUFS3
DB00997,BE0000191,O75489,GeneCards,NDUFS3
DB00997,BE0000191,O75489,GenBank Gene Database,AF067139
DB00997,BE0000191,O75489,GenBank Protein Database,3337441
DB00997,BE0000191,O75489,UniProtKB,O75489
DB00997,BE0000191,O75489,UniProt Accession,NDUS3_HUMAN
DB00997,BE0000307,O75251,HUGO Gene Nomenclature Committee (HGNC),HGNC:7714
DB00997,BE0000307,O75251,GenAtlas,NDUFS7
DB00997,BE0000307,O75251,GeneCards,NDUFS7
DB00997,BE0000307,O75251,GenBank Gene Database,AC005329
DB00997,BE0000307,O75251,GenBank Protein Database,3342734
DB00997,BE0000307,O75251,UniProtKB,O75251
DB00997,BE0000307,O75251,UniProt Accession,NDUS7_HUMAN
DB00997,BE0000067,P29475,HUGO Gene Nomenclature Committee (HGNC),HGNC:7872
DB00997,BE0000067,P29475,GenAtlas,NOS1
DB00997,BE0000067,P29475,GeneCards,NOS1
DB00997,BE0000067,P29475,GenBank Gene Database,U17327
DB00997,BE0000067,P29475,GenBank Protein Database,642526
DB00997,BE0000067,P29475,Guide to Pharmacology,1251
DB00997,BE0000067,P29475,UniProtKB,P29475
DB00997,BE0000067,P29475,UniProt Accession,NOS1_HUMAN
DB00997,BE0000263,P29474,HUGO Gene Nomenclature Committee (HGNC),HGNC:7876
DB00997,BE0000263,P29474,GenAtlas,NOS3
DB00997,BE0000263,P29474,GeneCards,NOS3
DB00997,BE0000263,P29474,GenBank Gene Database,M93718
DB00997,BE0000263,P29474,GenBank Protein Database,189212
DB00997,BE0000263,P29474,Guide to Pharmacology,1249
DB00997,BE0000263,P29474,UniProtKB,P29474
DB00997,BE0000263,P29474,UniProt Accession,NOS3_HUMAN
DB00997,BE0000005,P35228,HUGO Gene Nomenclature Committee (HGNC),HGNC:7873
DB00997,BE0000005,P35228,GenAtlas,NOS2A
DB00997,BE0000005,P35228,GeneCards,NOS2
DB00997,BE0000005,P35228,GenBank Gene Database,L09210
DB00997,BE0000005,P35228,GenBank Protein Database,292242
DB00997,BE0000005,P35228,Guide to Pharmacology,1250
DB00997,BE0000005,P35228,UniProtKB,P35228
DB00997,BE0000005,P35228,UniProt Accession,NOS2_HUMAN
DB00997,BE0002204,P47989,HUGO Gene Nomenclature Committee (HGNC),HGNC:12805
DB00997,BE0002204,P47989,GenAtlas,XDH
DB00997,BE0002204,P47989,GeneCards,XDH
DB00997,BE0002204,P47989,GenBank Gene Database,D11456
DB00997,BE0002204,P47989,GenBank Protein Database,10336525
DB00997,BE0002204,P47989,Guide to Pharmacology,2646
DB00997,BE0002204,P47989,UniProtKB,P47989
DB00997,BE0002204,P47989,UniProt Accession,XDH_HUMAN
DB00998,BE0002433,P05177,HUGO Gene Nomenclature Committee (HGNC),HGNC:2596
DB00998,BE0002433,P05177,GenAtlas,CYP1A2
DB00998,BE0002433,P05177,GeneCards,CYP1A2
DB00998,BE0002433,P05177,GenBank Gene Database,Z00036
DB00998,BE0002433,P05177,Guide to Pharmacology,1319
DB00998,BE0002433,P05177,UniProtKB,P05177
DB00998,BE0002433,P05177,UniProt Accession,CP1A2_HUMAN
DB01001,BE0002638,P08684,HUGO Gene Nomenclature Committee (HGNC),HGNC:2637
DB01001,BE0002638,P08684,GenAtlas,CYP3A4
DB01001,BE0002638,P08684,GeneCards,CYP3A4
DB01001,BE0002638,P08684,GenBank Gene Database,M18907
DB01001,BE0002638,P08684,Guide to Pharmacology,1337
DB01001,BE0002638,P08684,UniProtKB,P08684
DB01001,BE0002638,P08684,UniProt Accession,CP3A4_HUMAN
DB01002,BE0002638,P08684,HUGO Gene Nomenclature Committee (HGNC),HGNC:2637
DB01002,BE0002638,P08684,GenAtlas,CYP3A4
DB01002,BE0002638,P08684,GeneCards,CYP3A4
DB01002,BE0002638,P08684,GenBank Gene Database,M18907
DB01002,BE0002638,P08684,Guide to Pharmacology,1337
DB01002,BE0002638,P08684,UniProtKB,P08684
DB01002,BE0002638,P08684,UniProt Accession,CP3A4_HUMAN
DB01002,BE0002433,P05177,HUGO Gene Nomenclature Committee (HGNC),HGNC:2596
DB01002,BE0002433,P05177,GenAtlas,CYP1A2
DB01002,BE0002433,P05177,GeneCards,CYP1A2
DB01002,BE0002433,P05177,GenBank Gene Database,Z00036
DB01002,BE0002433,P05177,Guide to Pharmacology,1319
DB01002,BE0002433,P05177,UniProtKB,P05177
DB01002,BE0002433,P05177,UniProt Accession,CP1A2_HUMAN
DB01005,BE0004008,P41020,GenBank Gene Database,X78411
DB01005,BE0004008,P41020,GenBank Protein Database,498709
DB01005,BE0004008,P41020,UniProtKB,P41020
DB01005,BE0004008,P41020,UniProt Accession,URE1_SPOPA
DB01006,BE0003536,P33261,HUGO Gene Nomenclature Committee (HGNC),HGNC:2621
DB01006,BE0003536,P33261,GeneCards,CYP2C19
DB01006,BE0003536,P33261,GenBank Gene Database,M61854
DB01006,BE0003536,P33261,GenBank Protein Database,181344
DB01006,BE0003536,P33261,Guide to Pharmacology,1328
DB01006,BE0003536,P33261,UniProtKB,P33261
DB01006,BE0003536,P33261,UniProt Accession,CP2CJ_HUMAN
DB01006,BE0003679,P16662,HUGO Gene Nomenclature Committee (HGNC),HGNC:12554
DB01006,BE0003679,P16662,GeneCards,UGT2B7
DB01006,BE0003679,P16662,GenBank Gene Database,J05428
DB01006,BE0003679,P16662,GenBank Protein Database,340080
DB01006,BE0003679,P16662,UniProtKB,P16662
DB01006,BE0003679,P16662,UniProt Accession,UD2B7_HUMAN
DB01006,BE0002638,P08684,HUGO Gene Nomenclature Committee (HGNC),HGNC:2637
DB01006,BE0002638,P08684,GenAtlas,CYP3A4
DB01006,BE0002638,P08684,GeneCards,CYP3A4
DB01006,BE0002638,P08684,GenBank Gene Database,M18907
DB01006,BE0002638,P08684,Guide to Pharmacology,1337
DB01006,BE0002638,P08684,UniProtKB,P08684
DB01006,BE0002638,P08684,UniProt Accession,CP3A4_HUMAN
DB01006,BE0003336,P11509,HUGO Gene Nomenclature Committee (HGNC),HGNC:2610
DB01006,BE0003336,P11509,GenAtlas,CYP2A6
DB01006,BE0003336,P11509,GeneCards,CYP2A6
DB01006,BE0003336,P11509,GenBank Gene Database,X13897
DB01006,BE0003336,P11509,Guide to Pharmacology,1321
DB01006,BE0003336,P11509,UniProtKB,P11509
DB01006,BE0003336,P11509,UniProt Accession,CP2A6_HUMAN
DB01006,BE0002090,P11511,HUGO Gene Nomenclature Committee (HGNC),HGNC:2594
DB01006,BE0002090,P11511,GenAtlas,CYP19A1
DB01006,BE0002090,P11511,GeneCards,CYP19A1
DB01006,BE0002090,P11511,GenBank Gene Database,M22246
DB01006,BE0002090,P11511,GenBank Protein Database,179002
DB01006,BE0002090,P11511,Guide to Pharmacology,1362
DB01006,BE0002090,P11511,UniProtKB,P11511
DB01006,BE0002090,P11511,UniProt Accession,CP19A_HUMAN
DB01007,BE0002090,P11511,HUGO Gene Nomenclature Committee (HGNC),HGNC:2594
DB01007,BE0002090,P11511,GenAtlas,CYP19A1
DB01007,BE0002090,P11511,GeneCards,CYP19A1
DB01007,BE0002090,P11511,GenBank Gene Database,M22246
DB01007,BE0002090,P11511,GenBank Protein Database,179002
DB01007,BE0002090,P11511,Guide to Pharmacology,1362
DB01007,BE0002090,P11511,UniProtKB,P11511
DB01007,BE0002090,P11511,UniProt Accession,CP19A_HUMAN
DB01007,BE0003536,P33261,HUGO Gene Nomenclature Committee (HGNC),HGNC:2621
DB01007,BE0003536,P33261,GeneCards,CYP2C19
DB01007,BE0003536,P33261,GenBank Gene Database,M61854
DB01007,BE0003536,P33261,GenBank Protein Database,181344
DB01007,BE0003536,P33261,Guide to Pharmacology,1328
DB01007,BE0003536,P33261,UniProtKB,P33261
DB01007,BE0003536,P33261,UniProt Accession,CP2CJ_HUMAN
DB01007,BE0003533,P05181,HUGO Gene Nomenclature Committee (HGNC),HGNC:2631
DB01007,BE0003533,P05181,GeneCards,CYP2E1
DB01007,BE0003533,P05181,GenBank Gene Database,J02625
DB01007,BE0003533,P05181,GenBank Protein Database,181360
DB01007,BE0003533,P05181,Guide to Pharmacology,1330
DB01007,BE0003533,P05181,UniProtKB,P05181
DB01007,BE0003533,P05181,UniProt Accession,CP2E1_HUMAN
DB01007,BE0002638,P08684,HUGO Gene Nomenclature Committee (HGNC),HGNC:2637
DB01007,BE0002638,P08684,GenAtlas,CYP3A4
DB01007,BE0002638,P08684,GeneCards,CYP3A4
DB01007,BE0002638,P08684,GenBank Gene Database,M18907
DB01007,BE0002638,P08684,Guide to Pharmacology,1337
DB01007,BE0002638,P08684,UniProtKB,P08684
DB01007,BE0002638,P08684,UniProt Accession,CP3A4_HUMAN
DB01008,BE0000807,P09488,HUGO Gene Nomenclature Committee (HGNC),HGNC:4632
DB01008,BE0000807,P09488,GenAtlas,GSTM1
DB01008,BE0000807,P09488,GeneCards,GSTM1
DB01008,BE0000807,P09488,GenBank Gene Database,X08020
DB01008,BE0000807,P09488,GenBank Protein Database,31924
DB01008,BE0000807,P09488,UniProtKB,P09488
DB01008,BE0000807,P09488,UniProt Accession,GSTM1_HUMAN
DB01008,BE0000814,P09211,HUGO Gene Nomenclature Committee (HGNC),HGNC:4638
DB01008,BE0000814,P09211,GenAtlas,GSTP1
DB01008,BE0000814,P09211,GeneCards,GSTP1
DB01008,BE0000814,P09211,GenBank Gene Database,M24485
DB01008,BE0000814,P09211,GenBank Protein Database,31946
DB01008,BE0000814,P09211,UniProtKB,P09211
DB01008,BE0000814,P09211,UniProt Accession,GSTP1_HUMAN
DB01008,BE0002290,Q99735,HUGO Gene Nomenclature Committee (HGNC),HGNC:7063
DB01008,BE0002290,Q99735,GenAtlas,MGST2
DB01008,BE0002290,Q99735,GeneCards,MGST2
DB01008,BE0002290,Q99735,GenBank Gene Database,U77604
DB01008,BE0002290,Q99735,GenBank Protein Database,1747521
DB01008,BE0002290,Q99735,UniProtKB,Q99735
DB01008,BE0002290,Q99735,UniProt Accession,MGST2_HUMAN
DB01008,BE0002638,P08684,HUGO Gene Nomenclature Committee (HGNC),HGNC:2637
DB01008,BE0002638,P08684,GenAtlas,CYP3A4
DB01008,BE0002638,P08684,GeneCards,CYP3A4
DB01008,BE0002638,P08684,GenBank Gene Database,M18907
DB01008,BE0002638,P08684,Guide to Pharmacology,1337
DB01008,BE0002638,P08684,UniProtKB,P08684
DB01008,BE0002638,P08684,UniProt Accession,CP3A4_HUMAN
DB01008,BE0002189,P09210,HUGO Gene Nomenclature Committee (HGNC),HGNC:4627
DB01008,BE0002189,P09210,GenAtlas,GSTA2
DB01008,BE0002189,P09210,GeneCards,GSTA2
DB01008,BE0002189,P09210,GenBank Gene Database,M16594
DB01008,BE0002189,P09210,GenBank Protein Database,306811
DB01008,BE0002189,P09210,UniProtKB,P09210
DB01008,BE0002189,P09210,UniProt Accession,GSTA2_HUMAN
DB01008,BE0002281,P08263,HUGO Gene Nomenclature Committee (HGNC),HGNC:4626
DB01008,BE0002281,P08263,GenAtlas,GSTA1
DB01008,BE0002281,P08263,GeneCards,GSTA1
DB01008,BE0002281,P08263,GenBank Gene Database,M15872
DB01008,BE0002281,P08263,GenBank Protein Database,306809
DB01008,BE0002281,P08263,UniProtKB,P08263
DB01008,BE0002281,P08263,UniProt Accession,GSTA1_HUMAN
DB01009,BE0002793,P11712,HUGO Gene Nomenclature Committee (HGNC),HGNC:2623
DB01009,BE0002793,P11712,GenAtlas,CYP2C9
DB01009,BE0002793,P11712,GeneCards,CYP2C9
DB01009,BE0002793,P11712,GenBank Gene Database,AY341248
DB01009,BE0002793,P11712,Guide to Pharmacology,1326
DB01009,BE0002793,P11712,UniProtKB,P11712
DB01009,BE0002793,P11712,UniProt Accession,CP2C9_HUMAN
DB01009,BE0002887,P10632,HUGO Gene Nomenclature Committee (HGNC),HGNC:2622
DB01009,BE0002887,P10632,GenAtlas,CYP2C8
DB01009,BE0002887,P10632,GeneCards,CYP2C8
DB01009,BE0002887,P10632,GenBank Gene Database,M17397
DB01009,BE0002887,P10632,Guide to Pharmacology,1325
DB01009,BE0002887,P10632,UniProtKB,P10632
DB01009,BE0002887,P10632,UniProt Accession,CP2C8_HUMAN
DB01009,BE0003541,P22309,HUGO Gene Nomenclature Committee (HGNC),HGNC:12530
DB01009,BE0003541,P22309,GeneCards,UGT1A1
DB01009,BE0003541,P22309,GenBank Gene Database,M57899
DB01009,BE0003541,P22309,GenBank Protein Database,184473
DB01009,BE0003541,P22309,Guide to Pharmacology,2990
DB01009,BE0003541,P22309,UniProtKB,P22309
DB01009,BE0003541,P22309,UniProt Accession,UD11_HUMAN
DB01011,BE0000731,P15538,HUGO Gene Nomenclature Committee (HGNC),HGNC:2591
DB01011,BE0000731,P15538,GenAtlas,CYP11B1
DB01011,BE0000731,P15538,GeneCards,CYP11B1
DB01011,BE0000731,P15538,GenBank Gene Database,M32879
DB01011,BE0000731,P15538,GenBank Protein Database,181333
DB01011,BE0000731,P15538,Guide to Pharmacology,1359
DB01011,BE0000731,P15538,UniProtKB,P15538
DB01011,BE0000731,P15538,UniProt Accession,C11B1_HUMAN
DB01011,BE0003533,P05181,HUGO Gene Nomenclature Committee (HGNC),HGNC:2631
DB01011,BE0003533,P05181,GeneCards,CYP2E1
DB01011,BE0003533,P05181,GenBank Gene Database,J02625
DB01011,BE0003533,P05181,GenBank Protein Database,181360
DB01011,BE0003533,P05181,Guide to Pharmacology,1330
DB01011,BE0003533,P05181,UniProtKB,P05181
DB01011,BE0003533,P05181,UniProt Accession,CP2E1_HUMAN
DB01011,BE0003542,P19099,HUGO Gene Nomenclature Committee (HGNC),HGNC:2592
DB01011,BE0003542,P19099,GeneCards,CYP11B2
DB01011,BE0003542,P19099,GenBank Gene Database,X54741
DB01011,BE0003542,P19099,GenBank Protein Database,35200
DB01011,BE0003542,P19099,Guide to Pharmacology,1360
DB01011,BE0003542,P19099,UniProtKB,P19099
DB01011,BE0003542,P19099,UniProt Accession,C11B2_HUMAN
DB01011,BE0003336,P11509,HUGO Gene Nomenclature Committee (HGNC),HGNC:2610
DB01011,BE0003336,P11509,GenAtlas,CYP2A6
DB01011,BE0003336,P11509,GeneCards,CYP2A6
DB01011,BE0003336,P11509,GenBank Gene Database,X13897
DB01011,BE0003336,P11509,Guide to Pharmacology,1321
DB01011,BE0003336,P11509,UniProtKB,P11509
DB01011,BE0003336,P11509,UniProt Accession,CP2A6_HUMAN
DB01011,BE0002638,P08684,HUGO Gene Nomenclature Committee (HGNC),HGNC:2637
DB01011,BE0002638,P08684,GenAtlas,CYP3A4
DB01011,BE0002638,P08684,GeneCards,CYP3A4
DB01011,BE0002638,P08684,GenBank Gene Database,M18907
DB01011,BE0002638,P08684,Guide to Pharmacology,1337
DB01011,BE0002638,P08684,UniProtKB,P08684
DB01011,BE0002638,P08684,UniProt Accession,CP3A4_HUMAN
DB01012,BE0002638,P08684,HUGO Gene Nomenclature Committee (HGNC),HGNC:2637
DB01012,BE0002638,P08684,GenAtlas,CYP3A4
DB01012,BE0002638,P08684,GeneCards,CYP3A4
DB01012,BE0002638,P08684,GenBank Gene Database,M18907
DB01012,BE0002638,P08684,Guide to Pharmacology,1337
DB01012,BE0002638,P08684,UniProtKB,P08684
DB01012,BE0002638,P08684,UniProt Accession,CP3A4_HUMAN
DB01012,BE0002363,P10635,HUGO Gene Nomenclature Committee (HGNC),HGNC:2625
DB01012,BE0002363,P10635,GenAtlas,CYP2D6
DB01012,BE0002363,P10635,GeneCards,CYP2D6
DB01012,BE0002363,P10635,GenBank Gene Database,M20403
DB01012,BE0002363,P10635,GenBank Protein Database,181350
DB01012,BE0002363,P10635,Guide to Pharmacology,1329
DB01012,BE0002363,P10635,UniProtKB,P10635
DB01012,BE0002363,P10635,UniProt Accession,CP2D6_HUMAN
DB01012,BE0002433,P05177,HUGO Gene Nomenclature Committee (HGNC),HGNC:2596
DB01012,BE0002433,P05177,GenAtlas,CYP1A2
DB01012,BE0002433,P05177,GeneCards,CYP1A2
DB01012,BE0002433,P05177,GenBank Gene Database,Z00036
DB01012,BE0002433,P05177,Guide to Pharmacology,1319
DB01012,BE0002433,P05177,UniProtKB,P05177
DB01012,BE0002433,P05177,UniProt Accession,CP1A2_HUMAN
DB01013,BE0002638,P08684,HUGO Gene Nomenclature Committee (HGNC),HGNC:2637
DB01013,BE0002638,P08684,GenAtlas,CYP3A4
DB01013,BE0002638,P08684,GeneCards,CYP3A4
DB01013,BE0002638,P08684,GenBank Gene Database,M18907
DB01013,BE0002638,P08684,Guide to Pharmacology,1337
DB01013,BE0002638,P08684,UniProtKB,P08684
DB01013,BE0002638,P08684,UniProt Accession,CP3A4_HUMAN
DB01013,BE0002362,P20815,HUGO Gene Nomenclature Committee (HGNC),HGNC:2638
DB01013,BE0002362,P20815,GenAtlas,CYP3A5
DB01013,BE0002362,P20815,GeneCards,CYP3A5
DB01013,BE0002362,P20815,GenBank Gene Database,J04813
