drugbank_id,interactant_id,polypeptide_id,synonym
DB04216,BE0004866,P20815,Cytochrome P450-PCN3
DB04216,BE0004866,P24462,1.14.14.1
DB04216,BE0004866,P24462,CYPIIIA7
DB04216,BE0004866,P24462,Cytochrome P450-HFLA
DB04216,BE0004866,P24462,P450HLp2
DB04250,BE0002180,P06276,3.1.1.8
DB04250,BE0002180,P06276,Acylcholine acylhydrolase
DB04250,BE0002180,P06276,Butyrylcholine esterase
DB04250,BE0002180,P06276,CHE1
DB04250,BE0002180,P06276,Choline esterase II
DB04250,BE0002180,P06276,Pseudocholinesterase
DB04307,BE0002196,P27338,1.4.3.21
DB04307,BE0002196,P27338,1.4.3.4
DB04307,BE0002196,P27338,MAO-B
DB04307,BE0002196,P27338,Monoamine oxidase type B
DB04335,BE0002204,P47989,XDHA
DB04339,BE0000569,Q16878,1.13.11.20
DB04339,BE0000569,Q16878,CDO
DB04339,BE0000569,Q16878,CDO-I
DB04339,BE0000569,Q16878,Cysteine dioxygenase type I
DB04339,BE0000753,P00439,1.14.16.1
DB04339,BE0000753,P00439,PAH
DB04339,BE0000753,P00439,Phe-4-monooxygenase
DB04339,BE0004604,Q9UNP4,2.4.3.9
DB04339,BE0004604,Q9UNP4,"CMP-NeuAc:lactosylceramide alpha-2,3-sialyltransferase"
DB04339,BE0004604,Q9UNP4,Ganglioside GM3 synthase
DB04339,BE0004604,Q9UNP4,GM3 synthase
DB04339,BE0004604,Q9UNP4,Sialyltransferase 9
DB04339,BE0004604,Q9UNP4,SIAT9
DB04339,BE0004604,Q9UNP4,ST3Gal V
DB04339,BE0004604,Q9UNP4,ST3GalV
DB04356,BE0002433,P05177,1.14.14.1
DB04356,BE0002433,P05177,Cholesterol 25-hydroxylase
DB04356,BE0002433,P05177,CYPIA2
DB04356,BE0002433,P05177,Cytochrome P(3)450
DB04356,BE0002433,P05177,Cytochrome P450 4
DB04356,BE0002433,P05177,Cytochrome P450-P3
DB04356,BE0002433,P05177,Hydroperoxy icosatetraenoate dehydratase
DB04379,BE0003533,P05181,1.14.14.1
DB04379,BE0003533,P05181,4-nitrophenol 2-hydroxylase
DB04379,BE0003533,P05181,CYP2E
DB04379,BE0003533,P05181,CYPIIE1
DB04379,BE0003533,P05181,Cytochrome P450-J
DB04453,BE0002639,P04746,"1,4-alpha-D-glucan glucanohydrolase"
DB04453,BE0002639,P04746,3.2.1.1
DB04453,BE0002639,P04746,PA
DB04463,BE0003074,P16152,1.1.1.184
DB04463,BE0003074,P16152,15-hydroxyprostaglandin dehydrogenase [NADP(+)]
DB04463,BE0003074,P16152,20-beta-hydroxysteroid dehydrogenase
DB04463,BE0003074,P16152,Alcohol dehydrogenase [NAD(P)+] CBR1
DB04463,BE0003074,P16152,CBR
DB04463,BE0003074,P16152,CRN
DB04463,BE0003074,P16152,NADPH-dependent carbonyl reductase 1
DB04463,BE0003074,P16152,PG-9-KR
DB04463,BE0003074,P16152,Prostaglandin 9-ketoreductase
DB04463,BE0003074,P16152,Prostaglandin-E(2) 9-reductase
DB04463,BE0003074,P16152,SDR21C1
DB04463,BE0003074,P16152,Short chain dehydrogenase/reductase family 21C member 1
DB04552,BE0003538,O60656,2.4.1.17
DB04552,BE0003538,O60656,GNT1
DB04552,BE0003538,O60656,lugP4
DB04552,BE0003538,O60656,UDP-glucuronosyltransferase 1-9
DB04552,BE0003538,O60656,UDP-glucuronosyltransferase 1-I
DB04552,BE0003538,O60656,UDPGT 1-9
DB04552,BE0003538,O60656,UGT-1I
DB04552,BE0003538,O60656,UGT1
DB04552,BE0003538,O60656,UGT1-09
DB04552,BE0003538,O60656,UGT1.9
DB04552,BE0003538,O60656,UGT1*9
DB04552,BE0003538,O60656,UGT1A9
DB04552,BE0003538,O60656,UGT1I
DB04557,BE0002793,P11712,(R)-limonene 6-monooxygenase
DB04557,BE0002793,P11712,(S)-limonene 6-monooxygenase
DB04557,BE0002793,P11712,(S)-limonene 7-monooxygenase
DB04557,BE0002793,P11712,1.14.14.1
DB04557,BE0002793,P11712,Cholesterol 25-hydroxylase
DB04557,BE0002793,P11712,CYP2C10
DB04557,BE0002793,P11712,CYPIIC9
DB04557,BE0002793,P11712,Cytochrome P-450MP
DB04557,BE0002793,P11712,Cytochrome P450 MP-4
DB04557,BE0002793,P11712,Cytochrome P450 MP-8
DB04557,BE0002793,P11712,Cytochrome P450 PB-1
DB04557,BE0002793,P11712,S-mephenytoin 4-hydroxylase
DB04572,BE0002638,P08684,"1,4-cineole 2-exo-monooxygenase"
DB04572,BE0002638,P08684,"1,8-cineole 2-exo-monooxygenase"
DB04572,BE0002638,P08684,1.14.14.1
DB04572,BE0002638,P08684,Albendazole monooxygenase (sulfoxide-forming)
DB04572,BE0002638,P08684,Albendazole sulfoxidase
DB04572,BE0002638,P08684,Cholesterol 25-hydroxylase
DB04572,BE0002638,P08684,CYP3A3
DB04572,BE0002638,P08684,CYPIIIA3
DB04572,BE0002638,P08684,CYPIIIA4
DB04572,BE0002638,P08684,Cytochrome P450 3A3
DB04572,BE0002638,P08684,Cytochrome P450 HLp
DB04572,BE0002638,P08684,Cytochrome P450 NF-25
DB04572,BE0002638,P08684,Cytochrome P450-PCN1
DB04572,BE0002638,P08684,Nifedipine oxidase
DB04572,BE0002638,P08684,Quinine 3-monooxygenase
DB04572,BE0002180,P06276,3.1.1.8
DB04572,BE0002180,P06276,Acylcholine acylhydrolase
DB04572,BE0002180,P06276,Butyrylcholine esterase
DB04572,BE0002180,P06276,CHE1
DB04572,BE0002180,P06276,Choline esterase II
DB04572,BE0002180,P06276,Pseudocholinesterase
DB04572,BE0003549,P20813,"1,4-cineole 2-exo-monooxygenase"
DB04572,BE0003549,P20813,1.14.13.-
DB04572,BE0003549,P20813,CYPIIB6
DB04572,BE0003549,P20813,Cytochrome P450 IIB1
DB04574,BE0002793,P11712,(R)-limonene 6-monooxygenase
DB04574,BE0002793,P11712,(S)-limonene 6-monooxygenase
DB04574,BE0002793,P11712,(S)-limonene 7-monooxygenase
DB04574,BE0002793,P11712,1.14.14.1
DB04574,BE0002793,P11712,Cholesterol 25-hydroxylase
DB04574,BE0002793,P11712,CYP2C10
DB04574,BE0002793,P11712,CYPIIC9
DB04574,BE0002793,P11712,Cytochrome P-450MP
DB04574,BE0002793,P11712,Cytochrome P450 MP-4
DB04574,BE0002793,P11712,Cytochrome P450 MP-8
DB04574,BE0002793,P11712,Cytochrome P450 PB-1
DB04574,BE0002793,P11712,S-mephenytoin 4-hydroxylase
DB04574,BE0002433,P05177,1.14.14.1
DB04574,BE0002433,P05177,Cholesterol 25-hydroxylase
DB04574,BE0002433,P05177,CYPIA2
DB04574,BE0002433,P05177,Cytochrome P(3)450
DB04574,BE0002433,P05177,Cytochrome P450 4
DB04574,BE0002433,P05177,Cytochrome P450-P3
DB04574,BE0002433,P05177,Hydroperoxy icosatetraenoate dehydratase
DB04574,BE0002638,P08684,"1,4-cineole 2-exo-monooxygenase"
DB04574,BE0002638,P08684,"1,8-cineole 2-exo-monooxygenase"
DB04574,BE0002638,P08684,1.14.14.1
DB04574,BE0002638,P08684,Albendazole monooxygenase (sulfoxide-forming)
DB04574,BE0002638,P08684,Albendazole sulfoxidase
DB04574,BE0002638,P08684,Cholesterol 25-hydroxylase
DB04574,BE0002638,P08684,CYP3A3
DB04574,BE0002638,P08684,CYPIIIA3
DB04574,BE0002638,P08684,CYPIIIA4
DB04574,BE0002638,P08684,Cytochrome P450 3A3
DB04574,BE0002638,P08684,Cytochrome P450 HLp
DB04574,BE0002638,P08684,Cytochrome P450 NF-25
DB04574,BE0002638,P08684,Cytochrome P450-PCN1
DB04574,BE0002638,P08684,Nifedipine oxidase
DB04574,BE0002638,P08684,Quinine 3-monooxygenase
DB04630,BE0000731,P15538,CYP11B1
DB04630,BE0000731,P15538,CYPXIB1
DB04630,BE0000731,P15538,Cytochrome P-450c11
DB04630,BE0000731,P15538,Cytochrome P450C11
DB04630,BE0000731,P15538,S11BH
DB04630,BE0000731,P15538,"Steroid 11-beta-hydroxylase, CYP11B1"
DB04630,BE0003542,P19099,ALDOS
DB04630,BE0003542,P19099,Aldosterone synthase
DB04630,BE0003542,P19099,Aldosterone-synthesizing enzyme
DB04630,BE0003542,P19099,"Corticosterone 18-monooxygenase, CYP11B2"
DB04630,BE0003542,P19099,CYPXIB2
DB04630,BE0003542,P19099,Cytochrome P-450Aldo
DB04630,BE0003542,P19099,Cytochrome P-450C18
DB04630,BE0003542,P19099,"Steroid 11-beta-hydroxylase, CYP11B2"
DB04630,BE0003542,P19099,Steroid 18-hydroxylase
DB04630,BE0000344,P05093,1.14.14.19
DB04630,BE0000344,P05093,17-alpha-hydroxyprogesterone aldolase
DB04630,BE0000344,P05093,CYP17
DB04630,BE0000344,P05093,CYPXVII
DB04630,BE0000344,P05093,Cytochrome P450 17A1
DB04630,BE0000344,P05093,Cytochrome P450-C17
DB04630,BE0000344,P05093,Cytochrome P450c17
DB04630,BE0000344,P05093,S17AH
DB04630,BE0000344,P05093,Steroid 17-alpha-monooxygenase
DB04630,BE0002638,P08684,"1,4-cineole 2-exo-monooxygenase"
DB04630,BE0002638,P08684,"1,8-cineole 2-exo-monooxygenase"
DB04630,BE0002638,P08684,1.14.14.1
DB04630,BE0002638,P08684,Albendazole monooxygenase (sulfoxide-forming)
DB04630,BE0002638,P08684,Albendazole sulfoxidase
DB04630,BE0002638,P08684,Cholesterol 25-hydroxylase
DB04630,BE0002638,P08684,CYP3A3
DB04630,BE0002638,P08684,CYPIIIA3
DB04630,BE0002638,P08684,CYPIIIA4
DB04630,BE0002638,P08684,Cytochrome P450 3A3
DB04630,BE0002638,P08684,Cytochrome P450 HLp
DB04630,BE0002638,P08684,Cytochrome P450 NF-25
DB04630,BE0002638,P08684,Cytochrome P450-PCN1
DB04630,BE0002638,P08684,Nifedipine oxidase
DB04630,BE0002638,P08684,Quinine 3-monooxygenase
DB04652,BE0002638,P08684,"1,4-cineole 2-exo-monooxygenase"
DB04652,BE0002638,P08684,"1,8-cineole 2-exo-monooxygenase"
DB04652,BE0002638,P08684,1.14.14.1
DB04652,BE0002638,P08684,Albendazole monooxygenase (sulfoxide-forming)
DB04652,BE0002638,P08684,Albendazole sulfoxidase
DB04652,BE0002638,P08684,Cholesterol 25-hydroxylase
DB04652,BE0002638,P08684,CYP3A3
DB04652,BE0002638,P08684,CYPIIIA3
DB04652,BE0002638,P08684,CYPIIIA4
DB04652,BE0002638,P08684,Cytochrome P450 3A3
DB04652,BE0002638,P08684,Cytochrome P450 HLp
DB04652,BE0002638,P08684,Cytochrome P450 NF-25
DB04652,BE0002638,P08684,Cytochrome P450-PCN1
DB04652,BE0002638,P08684,Nifedipine oxidase
DB04652,BE0002638,P08684,Quinine 3-monooxygenase
DB04652,BE0000329,P28845,1.1.1.146
DB04652,BE0000329,P28845,11-beta-HSD1
DB04652,BE0000329,P28845,11-DH
DB04652,BE0000329,P28845,7-oxosteroid reductase
DB04652,BE0000329,P28845,Corticosteroid 11-beta-dehydrogenase isozyme 1
DB04652,BE0000329,P28845,HSD11
DB04652,BE0000329,P28845,HSD11L
DB04652,BE0000329,P28845,SDR26C1
DB04652,BE0000329,P28845,Short chain dehydrogenase/reductase family 26C member 1
DB04652,BE0000131,P80365,1.1.1.-
DB04652,BE0000131,P80365,11-beta-HSD type II
DB04652,BE0000131,P80365,11-beta-HSD2
DB04652,BE0000131,P80365,11-beta-hydroxysteroid dehydrogenase type II
DB04652,BE0000131,P80365,11-DH2
DB04652,BE0000131,P80365,11-HSD type II
DB04652,BE0000131,P80365,Corticosteroid 11-beta-dehydrogenase isozyme 2
DB04652,BE0000131,P80365,HSD11K
DB04652,BE0000131,P80365,NAD-dependent 11-beta-hydroxysteroid dehydrogenase
DB04652,BE0000131,P80365,SDR9C3
DB04652,BE0000131,P80365,Short chain dehydrogenase/reductase family 9C member 3
DB04665,BE0002793,P11712,(R)-limonene 6-monooxygenase
DB04665,BE0002793,P11712,(S)-limonene 6-monooxygenase
DB04665,BE0002793,P11712,(S)-limonene 7-monooxygenase
DB04665,BE0002793,P11712,1.14.14.1
DB04665,BE0002793,P11712,Cholesterol 25-hydroxylase
DB04665,BE0002793,P11712,CYP2C10
DB04665,BE0002793,P11712,CYPIIC9
DB04665,BE0002793,P11712,Cytochrome P-450MP
DB04665,BE0002793,P11712,Cytochrome P450 MP-4
DB04665,BE0002793,P11712,Cytochrome P450 MP-8
DB04665,BE0002793,P11712,Cytochrome P450 PB-1
DB04665,BE0002793,P11712,S-mephenytoin 4-hydroxylase
DB04725,BE0002793,P11712,(R)-limonene 6-monooxygenase
DB04725,BE0002793,P11712,(S)-limonene 6-monooxygenase
DB04725,BE0002793,P11712,(S)-limonene 7-monooxygenase
DB04725,BE0002793,P11712,1.14.14.1
DB04725,BE0002793,P11712,Cholesterol 25-hydroxylase
DB04725,BE0002793,P11712,CYP2C10
DB04725,BE0002793,P11712,CYPIIC9
DB04725,BE0002793,P11712,Cytochrome P-450MP
DB04725,BE0002793,P11712,Cytochrome P450 MP-4
DB04725,BE0002793,P11712,Cytochrome P450 MP-8
DB04725,BE0002793,P11712,Cytochrome P450 PB-1
DB04725,BE0002793,P11712,S-mephenytoin 4-hydroxylase
DB04725,BE0002887,P10632,1.14.14.1
DB04725,BE0002887,P10632,CYPIIC8
DB04725,BE0002887,P10632,Cytochrome P450 form 1
DB04725,BE0002887,P10632,Cytochrome P450 IIC2
DB04725,BE0002887,P10632,Cytochrome P450 MP-12
DB04725,BE0002887,P10632,Cytochrome P450 MP-20
DB04725,BE0002887,P10632,S-mephenytoin 4-hydroxylase
DB04725,BE0003683,P51589,1.14.14.-
DB04725,BE0003683,P51589,Albendazole monooxygenase (hydroxylating)
DB04725,BE0003683,P51589,Albendazole monooxygenase (sulfoxide-forming)
DB04725,BE0003683,P51589,Arachidonic acid epoxygenase
DB04725,BE0003683,P51589,CYPIIJ2
DB04725,BE0003683,P51589,Hydroperoxy icosatetraenoate isomerase
DB04725,BE0003677,P35503,2.4.1.17
DB04725,BE0003677,P35503,GNT1
DB04725,BE0003677,P35503,UDP-glucuronosyltransferase 1-3
DB04725,BE0003677,P35503,UDP-glucuronosyltransferase 1-C
DB04725,BE0003677,P35503,UDP-glucuronosyltransferase 1A isoform 3
DB04725,BE0003677,P35503,UDPGT 1-3
DB04725,BE0003677,P35503,UGT-1C
DB04725,BE0003677,P35503,UGT1
DB04725,BE0003677,P35503,UGT1-03
DB04725,BE0003677,P35503,UGT1.3
DB04725,BE0003677,P35503,UGT1*3
DB04725,BE0003677,P35503,UGT1A3
DB04725,BE0003677,P35503,UGT1C
DB04743,BE0002638,P08684,"1,4-cineole 2-exo-monooxygenase"
DB04743,BE0002638,P08684,"1,8-cineole 2-exo-monooxygenase"
DB04743,BE0002638,P08684,1.14.14.1
DB04743,BE0002638,P08684,Albendazole monooxygenase (sulfoxide-forming)
DB04743,BE0002638,P08684,Albendazole sulfoxidase
DB04743,BE0002638,P08684,Cholesterol 25-hydroxylase
DB04743,BE0002638,P08684,CYP3A3
DB04743,BE0002638,P08684,CYPIIIA3
DB04743,BE0002638,P08684,CYPIIIA4
DB04743,BE0002638,P08684,Cytochrome P450 3A3
DB04743,BE0002638,P08684,Cytochrome P450 HLp
DB04743,BE0002638,P08684,Cytochrome P450 NF-25
DB04743,BE0002638,P08684,Cytochrome P450-PCN1
DB04743,BE0002638,P08684,Nifedipine oxidase
DB04743,BE0002638,P08684,Quinine 3-monooxygenase
DB04786,BE0003195,P15289,3.1.6.8
DB04786,BE0003195,P15289,ASA
DB04786,BE0003195,P15289,Cerebroside-sulfatase
DB04786,BE0000657,P47712,CPLA2
DB04786,BE0000657,P47712,Phospholipase A2 group IVA
DB04786,BE0000657,P47712,PLA2G4
DB04794,BE0002090,P11511,1.14.14.14
DB04794,BE0002090,P11511,ARO1
DB04794,BE0002090,P11511,CYAR
DB04794,BE0002090,P11511,CYP19
DB04794,BE0002090,P11511,CYPXIX
DB04794,BE0002090,P11511,Cytochrome P-450AROM
DB04794,BE0002090,P11511,Cytochrome P450 19A1
DB04794,BE0002090,P11511,Estrogen synthase
DB04794,BE0003533,P05181,1.14.14.1
DB04794,BE0003533,P05181,4-nitrophenol 2-hydroxylase
DB04794,BE0003533,P05181,CYP2E
DB04794,BE0003533,P05181,CYPIIE1
DB04794,BE0003533,P05181,Cytochrome P450-J
DB04794,BE0002638,P08684,"1,4-cineole 2-exo-monooxygenase"
DB04794,BE0002638,P08684,"1,8-cineole 2-exo-monooxygenase"
DB04794,BE0002638,P08684,1.14.14.1
DB04794,BE0002638,P08684,Albendazole monooxygenase (sulfoxide-forming)
DB04794,BE0002638,P08684,Albendazole sulfoxidase
DB04794,BE0002638,P08684,Cholesterol 25-hydroxylase
DB04794,BE0002638,P08684,CYP3A3
DB04794,BE0002638,P08684,CYPIIIA3
DB04794,BE0002638,P08684,CYPIIIA4
DB04794,BE0002638,P08684,Cytochrome P450 3A3
DB04794,BE0002638,P08684,Cytochrome P450 HLp
DB04794,BE0002638,P08684,Cytochrome P450 NF-25
DB04794,BE0002638,P08684,Cytochrome P450-PCN1
DB04794,BE0002638,P08684,Nifedipine oxidase
DB04794,BE0002638,P08684,Quinine 3-monooxygenase
DB04817,BE0003549,P20813,"1,4-cineole 2-exo-monooxygenase"
DB04817,BE0003549,P20813,1.14.13.-
DB04817,BE0003549,P20813,CYPIIB6
DB04817,BE0003549,P20813,Cytochrome P450 IIB1
DB04817,BE0002638,P08684,"1,4-cineole 2-exo-monooxygenase"
DB04817,BE0002638,P08684,"1,8-cineole 2-exo-monooxygenase"
DB04817,BE0002638,P08684,1.14.14.1
DB04817,BE0002638,P08684,Albendazole monooxygenase (sulfoxide-forming)
DB04817,BE0002638,P08684,Albendazole sulfoxidase
DB04817,BE0002638,P08684,Cholesterol 25-hydroxylase
DB04817,BE0002638,P08684,CYP3A3
DB04817,BE0002638,P08684,CYPIIIA3
DB04817,BE0002638,P08684,CYPIIIA4
DB04817,BE0002638,P08684,Cytochrome P450 3A3
DB04817,BE0002638,P08684,Cytochrome P450 HLp
DB04817,BE0002638,P08684,Cytochrome P450 NF-25
DB04817,BE0002638,P08684,Cytochrome P450-PCN1
DB04817,BE0002638,P08684,Nifedipine oxidase
DB04817,BE0002638,P08684,Quinine 3-monooxygenase
DB04818,BE0002363,P10635,1.14.14.-
DB04818,BE0002363,P10635,Cholesterol 25-hydroxylase
DB04818,BE0002363,P10635,CYP2DL1
DB04818,BE0002363,P10635,CYPIID6
DB04818,BE0002363,P10635,Cytochrome P450-DB1
DB04818,BE0002363,P10635,Debrisoquine 4-hydroxylase
DB04818,BE0002793,P11712,(R)-limonene 6-monooxygenase
DB04818,BE0002793,P11712,(S)-limonene 6-monooxygenase
DB04818,BE0002793,P11712,(S)-limonene 7-monooxygenase
DB04818,BE0002793,P11712,1.14.14.1
DB04818,BE0002793,P11712,Cholesterol 25-hydroxylase
DB04818,BE0002793,P11712,CYP2C10
DB04818,BE0002793,P11712,CYPIIC9
DB04818,BE0002793,P11712,Cytochrome P-450MP
DB04818,BE0002793,P11712,Cytochrome P450 MP-4
DB04818,BE0002793,P11712,Cytochrome P450 MP-8
DB04818,BE0002793,P11712,Cytochrome P450 PB-1
DB04818,BE0002793,P11712,S-mephenytoin 4-hydroxylase
DB04818,BE0002198,P21397,1.4.3.21
DB04818,BE0002198,P21397,1.4.3.4
DB04818,BE0002198,P21397,MAO-A
DB04818,BE0002198,P21397,Monoamine oxidase type A
DB04818,BE0002196,P27338,1.4.3.21
DB04818,BE0002196,P27338,1.4.3.4
DB04818,BE0002196,P27338,MAO-B
DB04818,BE0002196,P27338,Monoamine oxidase type B
DB04825,BE0002638,P08684,"1,4-cineole 2-exo-monooxygenase"
DB04825,BE0002638,P08684,"1,8-cineole 2-exo-monooxygenase"
DB04825,BE0002638,P08684,1.14.14.1
DB04825,BE0002638,P08684,Albendazole monooxygenase (sulfoxide-forming)
DB04825,BE0002638,P08684,Albendazole sulfoxidase
DB04825,BE0002638,P08684,Cholesterol 25-hydroxylase
DB04825,BE0002638,P08684,CYP3A3
DB04825,BE0002638,P08684,CYPIIIA3
DB04825,BE0002638,P08684,CYPIIIA4
DB04825,BE0002638,P08684,Cytochrome P450 3A3
DB04825,BE0002638,P08684,Cytochrome P450 HLp
DB04825,BE0002638,P08684,Cytochrome P450 NF-25
DB04825,BE0002638,P08684,Cytochrome P450-PCN1
DB04825,BE0002638,P08684,Nifedipine oxidase
DB04825,BE0002638,P08684,Quinine 3-monooxygenase
DB04827,BE0000657,P47712,CPLA2
DB04827,BE0000657,P47712,Phospholipase A2 group IVA
DB04827,BE0000657,P47712,PLA2G4
DB04827,BE0001075,P05164,1.11.2.2
DB04827,BE0001075,P05164,MPO
DB04827,BE0003539,Q06278,1.2.3.1
DB04827,BE0003539,Q06278,Aldehyde oxidase 1
DB04827,BE0003539,Q06278,AO
DB04827,BE0003539,Q06278,Azaheterocycle hydroxylase
DB04828,BE0002638,P08684,"1,4-cineole 2-exo-monooxygenase"
DB04828,BE0002638,P08684,"1,8-cineole 2-exo-monooxygenase"
DB04828,BE0002638,P08684,1.14.14.1
DB04828,BE0002638,P08684,Albendazole monooxygenase (sulfoxide-forming)
DB04828,BE0002638,P08684,Albendazole sulfoxidase
DB04828,BE0002638,P08684,Cholesterol 25-hydroxylase
DB04828,BE0002638,P08684,CYP3A3
DB04828,BE0002638,P08684,CYPIIIA3
DB04828,BE0002638,P08684,CYPIIIA4
DB04828,BE0002638,P08684,Cytochrome P450 3A3
DB04828,BE0002638,P08684,Cytochrome P450 HLp
DB04828,BE0002638,P08684,Cytochrome P450 NF-25
DB04828,BE0002638,P08684,Cytochrome P450-PCN1
DB04828,BE0002638,P08684,Nifedipine oxidase
DB04828,BE0002638,P08684,Quinine 3-monooxygenase
DB04829,BE0002638,P08684,"1,4-cineole 2-exo-monooxygenase"
DB04829,BE0002638,P08684,"1,8-cineole 2-exo-monooxygenase"
DB04829,BE0002638,P08684,1.14.14.1
DB04829,BE0002638,P08684,Albendazole monooxygenase (sulfoxide-forming)
DB04829,BE0002638,P08684,Albendazole sulfoxidase
DB04829,BE0002638,P08684,Cholesterol 25-hydroxylase
DB04829,BE0002638,P08684,CYP3A3
DB04829,BE0002638,P08684,CYPIIIA3
DB04829,BE0002638,P08684,CYPIIIA4
DB04829,BE0002638,P08684,Cytochrome P450 3A3
DB04829,BE0002638,P08684,Cytochrome P450 HLp
DB04829,BE0002638,P08684,Cytochrome P450 NF-25
DB04829,BE0002638,P08684,Cytochrome P450-PCN1
DB04829,BE0002638,P08684,Nifedipine oxidase
DB04829,BE0002638,P08684,Quinine 3-monooxygenase
DB04829,BE0002363,P10635,1.14.14.-
DB04829,BE0002363,P10635,Cholesterol 25-hydroxylase
DB04829,BE0002363,P10635,CYP2DL1
DB04829,BE0002363,P10635,CYPIID6
DB04829,BE0002363,P10635,Cytochrome P450-DB1
DB04829,BE0002363,P10635,Debrisoquine 4-hydroxylase
DB04831,BE0002793,P11712,(R)-limonene 6-monooxygenase
DB04831,BE0002793,P11712,(S)-limonene 6-monooxygenase
DB04831,BE0002793,P11712,(S)-limonene 7-monooxygenase
DB04831,BE0002793,P11712,1.14.14.1
DB04831,BE0002793,P11712,Cholesterol 25-hydroxylase
DB04831,BE0002793,P11712,CYP2C10
DB04831,BE0002793,P11712,CYPIIC9
DB04831,BE0002793,P11712,Cytochrome P-450MP
DB04831,BE0002793,P11712,Cytochrome P450 MP-4
DB04831,BE0002793,P11712,Cytochrome P450 MP-8
DB04831,BE0002793,P11712,Cytochrome P450 PB-1
DB04831,BE0002793,P11712,S-mephenytoin 4-hydroxylase
DB04832,BE0002638,P08684,"1,4-cineole 2-exo-monooxygenase"
DB04832,BE0002638,P08684,"1,8-cineole 2-exo-monooxygenase"
DB04832,BE0002638,P08684,1.14.14.1
DB04832,BE0002638,P08684,Albendazole monooxygenase (sulfoxide-forming)
DB04832,BE0002638,P08684,Albendazole sulfoxidase
DB04832,BE0002638,P08684,Cholesterol 25-hydroxylase
DB04832,BE0002638,P08684,CYP3A3
DB04832,BE0002638,P08684,CYPIIIA3
DB04832,BE0002638,P08684,CYPIIIA4
DB04832,BE0002638,P08684,Cytochrome P450 3A3
DB04832,BE0002638,P08684,Cytochrome P450 HLp
DB04832,BE0002638,P08684,Cytochrome P450 NF-25
DB04832,BE0002638,P08684,Cytochrome P450-PCN1
DB04832,BE0002638,P08684,Nifedipine oxidase
DB04832,BE0002638,P08684,Quinine 3-monooxygenase
DB04833,BE0002638,P08684,"1,4-cineole 2-exo-monooxygenase"
DB04833,BE0002638,P08684,"1,8-cineole 2-exo-monooxygenase"
DB04833,BE0002638,P08684,1.14.14.1
DB04833,BE0002638,P08684,Albendazole monooxygenase (sulfoxide-forming)
DB04833,BE0002638,P08684,Albendazole sulfoxidase
DB04833,BE0002638,P08684,Cholesterol 25-hydroxylase
DB04833,BE0002638,P08684,CYP3A3
DB04833,BE0002638,P08684,CYPIIIA3
DB04833,BE0002638,P08684,CYPIIIA4
DB04833,BE0002638,P08684,Cytochrome P450 3A3
DB04833,BE0002638,P08684,Cytochrome P450 HLp
DB04833,BE0002638,P08684,Cytochrome P450 NF-25
DB04833,BE0002638,P08684,Cytochrome P450-PCN1
DB04833,BE0002638,P08684,Nifedipine oxidase
DB04833,BE0002638,P08684,Quinine 3-monooxygenase
DB04835,BE0002638,P08684,"1,4-cineole 2-exo-monooxygenase"
DB04835,BE0002638,P08684,"1,8-cineole 2-exo-monooxygenase"
DB04835,BE0002638,P08684,1.14.14.1
DB04835,BE0002638,P08684,Albendazole monooxygenase (sulfoxide-forming)
DB04835,BE0002638,P08684,Albendazole sulfoxidase
DB04835,BE0002638,P08684,Cholesterol 25-hydroxylase
DB04835,BE0002638,P08684,CYP3A3
DB04835,BE0002638,P08684,CYPIIIA3
DB04835,BE0002638,P08684,CYPIIIA4
DB04835,BE0002638,P08684,Cytochrome P450 3A3
DB04835,BE0002638,P08684,Cytochrome P450 HLp
DB04835,BE0002638,P08684,Cytochrome P450 NF-25
DB04835,BE0002638,P08684,Cytochrome P450-PCN1
DB04835,BE0002638,P08684,Nifedipine oxidase
DB04835,BE0002638,P08684,Quinine 3-monooxygenase
DB04838,BE0002638,P08684,"1,4-cineole 2-exo-monooxygenase"
DB04838,BE0002638,P08684,"1,8-cineole 2-exo-monooxygenase"
DB04838,BE0002638,P08684,1.14.14.1
DB04838,BE0002638,P08684,Albendazole monooxygenase (sulfoxide-forming)
DB04838,BE0002638,P08684,Albendazole sulfoxidase
DB04838,BE0002638,P08684,Cholesterol 25-hydroxylase
DB04838,BE0002638,P08684,CYP3A3
DB04838,BE0002638,P08684,CYPIIIA3
DB04838,BE0002638,P08684,CYPIIIA4
DB04838,BE0002638,P08684,Cytochrome P450 3A3
DB04838,BE0002638,P08684,Cytochrome P450 HLp
DB04838,BE0002638,P08684,Cytochrome P450 NF-25
DB04838,BE0002638,P08684,Cytochrome P450-PCN1
DB04838,BE0002638,P08684,Nifedipine oxidase
DB04838,BE0002638,P08684,Quinine 3-monooxygenase
DB04839,BE0002638,P08684,"1,4-cineole 2-exo-monooxygenase"
DB04839,BE0002638,P08684,"1,8-cineole 2-exo-monooxygenase"
DB04839,BE0002638,P08684,1.14.14.1
DB04839,BE0002638,P08684,Albendazole monooxygenase (sulfoxide-forming)
DB04839,BE0002638,P08684,Albendazole sulfoxidase
DB04839,BE0002638,P08684,Cholesterol 25-hydroxylase
DB04839,BE0002638,P08684,CYP3A3
DB04839,BE0002638,P08684,CYPIIIA3
DB04839,BE0002638,P08684,CYPIIIA4
DB04839,BE0002638,P08684,Cytochrome P450 3A3
