drugbank_id,interactant_id,name,organism,known_action
DB03758,BE0004331,Virulence sensor histidine kinase PhoQ,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),unknown
DB03759,BE0000640,Glutamate receptor 1,Humans,yes
DB03759,BE0000346,"Glutamate receptor ionotropic, kainate 1",Humans,yes
DB03759,BE0000417,"Glutamate receptor ionotropic, NMDA 2B",Humans,yes
DB03759,BE0000760,"Glutamate receptor ionotropic, NMDA 2A",Humans,yes
DB03759,BE0000365,"Glutamate receptor ionotropic, NMDA 1",Humans,yes
DB03759,BE0000829,Glutamate receptor 2,Humans,unknown
DB03760,BE0002302,"Glycine cleavage system H protein, mitochondrial",Humans,unknown
DB03760,BE0000065,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial",Humans,unknown
DB03760,BE0004330,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial",Humans,unknown
DB03760,BE0001692,Aminomethyltransferase,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),unknown
DB03761,BE0000021,Thymidylate synthase,Yeast,yes
DB03761,BE0001438,Thymidylate synthase,Escherichia coli (strain K12),unknown
DB03761,BE0001501,Thymidylate synthase,Lactobacillus casei,unknown
DB03761,BE0001409,Thymidylate synthase ThyX,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),unknown
DB03761,BE0004794,Thymidylate synthase 1,Bacillus subtilis (strain 168),unknown
DB03763,BE0001676,Nucleoside deoxyribosyltransferase,Lactobacillus leichmannii,unknown
DB03765,BE0003317,Ribonuclease pancreatic,Humans,unknown
DB03766,BE0001344,Alanine racemase,Geobacillus stearothermophilus,unknown
DB03766,BE0002652,Gephyrin,Humans,unknown
DB03766,BE0002742,"2-hydroxy-6-oxo-7-methylocta-2,4-dienoate hydrolase",Pseudomonas fluorescens,unknown
DB03767,BE0001646,Cathepsin S,Humans,unknown
DB03768,BE0000787,Gag-Pol polyprotein,HIV-1,unknown
DB03769,BE0001684,Adenosylhomocysteinase,Humans,unknown
DB03771,BE0001553,Squalene--hopene cyclase,Alicyclobacillus acidocaldarius subsp. acidocaldarius (strain ATCC 27009 / DSM 446 / 104-1A),unknown
DB03772,BE0000214,Histo-blood group ABO system transferase,Humans,unknown
DB03773,BE0002639,Pancreatic alpha-amylase,Humans,unknown
DB03773,BE0001243,Cyclomaltodextrin glucanotransferase,Bacillus circulans,unknown
DB03773,BE0001734,Alpha-amylase,Bacillus amyloliquefaciens,unknown
DB03773,BE0002844,Aldose 1-epimerase,Lactococcus lactis,unknown
DB03773,BE0001762,Cyclomaltodextrin glucanotransferase,Thermoanaerobacter thermosulfurogenes,unknown
DB03775,BE0004052,ATP-dependent dethiobiotin synthetase BioD,Mycobacterium tuberculosis,unknown
DB03775,BE0001271,ATP-dependent dethiobiotin synthetase BioD 1,Escherichia coli (strain K12),unknown
DB03775,BE0001731,Biotin synthase,Escherichia coli (strain K12),unknown
DB03777,BE0003790,Mitogen-activated protein kinase 8,Humans,yes
DB03777,BE0001082,Cyclin-dependent kinase 1,Humans,yes
DB03777,BE0009588,Protein kinase C gamma type,Humans,yes
DB03777,BE0001065,Glycogen synthase kinase-3 beta,Humans,yes
DB03777,BE0001019,Mitogen-activated protein kinase 14,Humans,yes
DB03777,BE0003390,Mitogen-activated protein kinase 11,Humans,yes
DB03777,BE0000842,Tyrosine-protein kinase Lck,Humans,yes
DB03777,BE0000428,RAC-alpha serine/threonine-protein kinase,Humans,yes
DB03777,BE0010356,G2/mitotic-specific cyclin-B1,Humans,yes
DB03777,BE0000923,Mitogen-activated protein kinase 1,Humans,yes
DB03777,BE0004105,Serine/threonine-protein kinase Sgk1,Humans,yes
DB03777,BE0002790,Mitogen-activated protein kinase 12,Humans,yes
DB03777,BE0001363,Lethal factor,Bacillus anthracis,yes
DB03777,BE0009589,Protein kinase C zeta type,Humans,yes
DB03777,BE0001016,Rho-associated protein kinase 1,Humans,yes
DB03777,BE0003382,Serine/threonine-protein kinase Chk1,Humans,yes
DB03777,BE0001193,3-phosphoinositide-dependent protein kinase 1,Humans,unknown
DB03777,BE0003889,Protein kinase C iota type,Humans,unknown
DB03777,BE0001277,Serine/threonine-protein kinase pim-1,Humans,unknown
DB03779,BE0001955,1-phosphatidylinositol phosphodiesterase,Bacillus cereus,unknown
DB03780,BE0001405,Queuine tRNA-ribosyltransferase,Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4),unknown
DB03781,BE0000702,Acetyl-CoA carboxylase 2,Humans,unknown
DB03782,BE0000895,Urokinase-type plasminogen activator,Humans,yes
DB03783,BE0000017,Prostaglandin G/H synthase 1,Humans,yes
DB03783,BE0000761,Inosine-5'-monophosphate dehydrogenase 1,Humans,yes
DB03784,BE0001640,"Phospholipase A2, membrane associated",Humans,unknown
DB03785,BE0001856,3-hydroxy-3-methylglutaryl-coenzyme A reductase,Pseudomonas mevalonii,unknown
DB03787,BE0001506,"2,2-dialkylglycine decarboxylase",Pseudomonas cepacia ,unknown
DB03788,BE0000315,Thyroid hormone receptor beta,Humans,yes
DB03790,BE0001988,Catalase,Proteus mirabilis,unknown
DB03791,BE0001598,Oxysterols receptor LXR-beta,Humans,yes
DB03791,BE0003781,Oxysterols receptor LXR-alpha,Humans,yes
DB03792,BE0003317,Ribonuclease pancreatic,Humans,unknown
DB03793,BE0001710,Ras-related protein Rab-9A,Humans,yes
DB03793,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB03793,BE0001413,Cocaine esterase,Rhodococcus sp. (strain MB1 Bresler),unknown
DB03793,BE0004141,D-amino-acid oxidase,Humans,unknown
DB03793,BE0001976,"Chlorocatechol 1,2-dioxygenase",Rhodococcus opacus,unknown
DB03793,BE0002742,"2-hydroxy-6-oxo-7-methylocta-2,4-dienoate hydrolase",Pseudomonas fluorescens,unknown
DB03793,BE0003176,Non-heme chloroperoxidase,Streptomyces aureofaciens,unknown
DB03793,BE0003031,Oxygen-insensitive NAD(P)H nitroreductase,Enterobacter cloacae,unknown
DB03793,BE0003177,"Hydroxyquinol 1,2-dioxygenase",Nocardioides simplex,unknown
DB03793,BE0003178,Replication protein,Pseudomonas syringae,unknown
DB03795,BE0001744,3-methyl-2-oxobutanoate hydroxymethyltransferase,Escherichia coli (strain K12),unknown
DB03796,BE0001194,"Fatty acid-binding protein, adipocyte",Humans,yes
DB03796,BE0001984,Fatty acid-binding protein 5,Humans,yes
DB03796,BE0003601,Alpha-lactalbumin,Humans,unknown
DB03796,BE0000071,Peroxisome proliferator-activated receptor alpha,Humans,unknown
DB03796,BE0001200,Rhodopsin,Humans,unknown
DB03796,BE0004538,Palmitoyl-protein thioesterase 1,Humans,unknown
DB03796,BE0004171,Myelin P2 protein,Humans,unknown
DB03796,BE0003957,Glycodelin,Humans,unknown
DB03796,BE0003179,Hepatocyte nuclear factor 4-gamma,Humans,unknown
DB03796,BE0003180,Lipid binding protein,Geobacillus stearothermophilus,unknown
DB03796,BE0002887,Cytochrome P450 2C8,Humans,unknown
DB03796,BE0003181,Trafficking protein particle complex subunit 3,Humans,unknown
DB03796,BE0003182,Fatty acid-binding protein TM_1468,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),unknown
DB03798,BE0000021,Thymidylate synthase,Yeast,yes
DB03798,BE0001501,Thymidylate synthase,Lactobacillus casei,unknown
DB03798,BE0003183,Deoxycytidylate 5-hydroxymethyltransferase,Enterobacteria phage T4,unknown
DB03799,BE0001537,Methionine--tRNA ligase,Escherichia coli (strain K12),unknown
DB03799,BE0002012,Methionine aminopeptidase,Escherichia coli (strain K12),unknown
DB03800,BE0000021,Thymidylate synthase,Yeast,yes
DB03800,BE0001364,Deoxyuridine 5'-triphosphate nucleotidohydrolase,Escherichia coli (strain K12),unknown
DB03800,BE0001501,Thymidylate synthase,Lactobacillus casei,unknown
DB03800,BE0001438,Thymidylate synthase,Escherichia coli (strain K12),unknown
DB03800,BE0000324,Thymidylate synthase,Humans,unknown
DB03800,BE0001409,Thymidylate synthase ThyX,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),unknown
DB03800,BE0001400,Pol polyprotein,FIV,unknown
DB03800,BE0001318,Deoxyuridine 5'-triphosphate nucleotidohydrolase,Mycobacterium tuberculosis,unknown
DB03800,BE0003128,Thymidylate synthase,Pneumocystis carinii,unknown
DB03801,BE0001072,Cyclin-dependent kinase 2,Humans,yes
DB03801,BE0001274,Beta-lactamase OXA-10,Pseudomonas aeruginosa,unknown
DB03801,BE0001258,UDP-N-acetylmuramoylalanine--D-glutamate ligase,Escherichia coli (strain K12),unknown
DB03801,BE0001344,Alanine racemase,Geobacillus stearothermophilus,unknown
DB03801,BE0001538,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase",Escherichia coli (strain K12),unknown
DB03801,BE0001535,Parathion hydrolase,Flavobacterium sp. (strain ATCC 27551),unknown
DB03801,BE0001492,Folylpolyglutamate synthase,Lactobacillus casei,unknown
DB03801,BE0001452,Dihydroorotase,Escherichia coli (strain K12),unknown
DB03801,BE0001725,D-hydantoinase,Ralstonia pickettii,unknown
DB03801,BE0001733,Beta-lactamase OXA-1,Escherichia coli,unknown
DB03801,BE0001775,L-hydantoinase,Arthrobacter aurescens,unknown
DB03801,BE0001715,D-hydantoinase,Geobacillus stearothermophilus,unknown
DB03801,BE0001641,Methylmalonyl-CoA carboxyltransferase 5S subunit,Propionibacterium freudenreichii subsp. shermanii,unknown
DB03801,BE0001801,Isoaspartyl dipeptidase,Escherichia coli (strain K12),unknown
DB03801,BE0001778,Beta-lactamase OXA-2,Salmonella typhimurium,unknown
DB03801,BE0001806,"Alanine racemase, catabolic",Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),unknown
DB03801,BE0002666,Endonuclease III,Helicobacter pylori (strain ATCC 700392 / 26695),unknown
DB03801,BE0003184,Hydrolase,Thermus sp.,unknown
DB03801,BE0002483,"Alpha-L-fucosidase, putative",Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),unknown
DB03802,BE0000123,Estrogen receptor,Humans,unknown
DB03803,BE0002050,Gag-Pol polyprotein,,unknown
DB03804,BE0001260,"Thymidine kinase, cytosolic",Humans,yes
DB03804,BE0000458,Thymidine kinase,HHV-1,unknown
DB03807,BE0000487,"3',5'-cyclic-AMP phosphodiesterase 4B",Humans,unknown
DB03808,BE0003959,HTH-type transcriptional regulator QacR,Staphylococcus aureus,unknown
DB03808,BE0001268,HTH-type transcriptional regulator QacR,Staphylococcus haemolyticus,unknown
DB03809,BE0001120,Heat shock protein HSP 90-alpha,Humans,yes
DB03811,BE0001751,Histidinol dehydrogenase,Escherichia coli (strain K12),unknown
DB03811,BE0001795,Histidine--tRNA ligase,Escherichia coli (strain K12),unknown
DB03812,BE0001270,"6,7-dimethyl-8-ribityllumazine synthase",Mycobacterium tuberculosis,unknown
DB03813,BE0004016,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,Escherichia coli (strain K12),unknown
DB03813,BE0001829,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,Shigella flexneri,unknown
DB03814,BE0000329,11-beta-hydroxysteroid dehydrogenase 1,Humans,yes
DB03814,BE0002201,"Peptide deformylase, mitochondrial",Humans,yes
DB03814,BE0000302,Beta-lactamase,Staphylococcus aureus,yes
DB03814,BE0000426,Acetylcholinesterase,Humans,yes
DB03814,BE0001423,Glutamine--fructose-6-phosphate aminotransferase [isomerizing],Escherichia coli (strain K12),yes
DB03814,BE0001038,Chymase,Humans,yes
DB03814,BE0002180,Cholinesterase,Humans,yes
DB03814,BE0001302,Dihydrofolate reductase,Yeast,unknown
DB03814,BE0001495,Copper-containing nitrite reductase,Achromobacter cycloclastes,unknown
DB03814,BE0000814,Glutathione S-transferase P,Humans,unknown
DB03814,BE0001799,Hydroxylamine reductase,Desulfovibrio desulfuricans (strain ATCC 27774 / DSM 6949),unknown
DB03814,BE0001844,Diaminopimelate decarboxylase,Escherichia coli (strain K12),unknown
DB03814,BE0001920,Alpha-xylosidase,Escherichia coli (strain K12),unknown
DB03814,BE0001865,"Limonene-1,2-epoxide hydrolase",Rhodococcus erythropolis,unknown
DB03814,BE0001911,"Mannan endo-1,4-beta-mannosidase",Cellvibrio japonicus (strain Ueda107),unknown
DB03814,BE0000259,"Beta-1,4-galactosyltransferase 1",Humans,unknown
DB03814,BE0001902,Tyrosine-protein kinase transforming protein Abl,Abelson murine leukemia virus,unknown
DB03814,BE0002025,Bifunctional protein GlmU,Escherichia coli (strain K12),unknown
DB03814,BE0002075,Thiol:disulfide interchange protein DsbC,Escherichia coli (strain K12),unknown
DB03814,BE0002057,Glyceraldehyde-3-phosphate dehydrogenase A,Escherichia coli (strain K12),unknown
DB03814,BE0003028,(S)-mandelate dehydrogenase,Pseudomonas putida,unknown
DB03814,BE0002802,Copper-containing nitrite reductase,Alcaligenes xylosoxydans xylosoxydans,unknown
DB03814,BE0003186,33 kDa chaperonin,Escherichia coli (strain K12),unknown
DB03814,BE0003187,Free methionine-R-sulfoxide reductase,Escherichia coli (strain K12),unknown
DB03814,BE0002626,Ornithine cyclodeaminase,Pseudomonas putida (strain KT2440),unknown
DB03814,BE0000540,Dihydropteridine reductase,Humans,unknown
DB03814,BE0000520,Argininosuccinate lyase,Humans,unknown
DB03814,BE0003188,O-acetyl-ADP-ribose deacetylase,Escherichia coli (strain K12),unknown
DB03814,BE0004638,ADP-ribosylation factor-like protein 3,Humans,unknown
DB03814,BE0003189,Beta-lactamase,Proteus vulgaris,unknown
DB03814,BE0003190,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),unknown
DB03814,BE0003191,Lethal(3)malignant brain tumor-like protein 1,Humans,unknown
DB03814,BE0003192,Ribonuclease Z,Bacillus subtilis (strain 168),unknown
DB03814,BE0004641,Peroxiredoxin-6,Humans,unknown
DB03814,BE0003193,Hypothetical gliding protein,Thermus thermophilus,unknown
DB03814,BE0003194,Prolyl endopeptidase Pep,Myxococcus xanthus,unknown
DB03814,BE0004481,Pulmonary surfactant-associated protein A1,Humans,unknown
DB03814,BE0002762,Manganese catalase,Lactobacillus plantarum,unknown
DB03814,BE0002709,Chorismate mutase AroH,Thermus thermophilus,unknown
DB03814,BE0002707,Biflaviolin synthase CYP158A2,Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145),unknown
DB03814,BE0004634,Interferon-inducible GTPase 5,Humans,unknown
DB03815,BE0001783,L-fucose isomerase,Shigella flexneri,unknown
DB03816,BE0001537,Methionine--tRNA ligase,Escherichia coli (strain K12),unknown
DB03817,BE0002838,Envelope glycoprotein gp160,HIV-1,unknown
DB03818,BE0000021,Thymidylate synthase,Yeast,yes
DB03818,BE0001438,Thymidylate synthase,Escherichia coli (strain K12),unknown
DB03819,BE0000612,"Dihydroorotate dehydrogenase (quinone), mitochondrial",Plasmodium falciparum (isolate 3D7),yes
DB03820,BE0001349,D-alanyl-D-alanine carboxypeptidase,Streptomyces sp. (strain R61),unknown
DB03821,BE0003195,Arylsulfatase A,Humans,unknown
DB03822,BE0002180,Cholinesterase,Humans,yes
DB03822,BE0001535,Parathion hydrolase,Flavobacterium sp. (strain ATCC 27551),unknown
DB03824,BE0000865,Phenylethanolamine N-methyltransferase,Humans,unknown
DB03825,BE0001268,HTH-type transcriptional regulator QacR,Staphylococcus haemolyticus,unknown
DB03825,BE0001817,Multidrug efflux pump subunit AcrB,Escherichia coli (strain K12),unknown
DB03827,BE0001560,Phospholipase C,Bacillus cereus,unknown
DB03828,BE0000838,Proto-oncogene tyrosine-protein kinase Src,Humans,yes
DB03830,BE0000124,Bifunctional protein FolC,Escherichia coli (strain K12),unknown
DB03832,BE0000373,Peroxisomal carnitine O-octanoyltransferase,Humans,unknown
DB03833,BE0001982,Proline iminopeptidase,Serratia marcescens,unknown
DB03834,BE0002015,Beta-lactamase SHV-1,Escherichia coli,unknown
DB03835,BE0000916,"Glycogen phosphorylase, muscle form",Humans,unknown
DB03836,BE0001246,Camphor 5-monooxygenase,Pseudomonas putida,unknown
DB03837,BE0001646,Cathepsin S,Humans,unknown
DB03840,BE0001337,Azurin,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),unknown
DB03841,BE0002204,Xanthine dehydrogenase/oxidase,Humans,yes
DB03842,BE0001248,Endolysin,Enterobacteria phage T4,unknown
DB03843,BE0001122,Transient receptor potential cation channel subfamily A member 1,Humans,yes
DB03843,BE0009979,Hematopoietic stem cells,Humans,unknown
DB03843,BE0001349,D-alanyl-D-alanine carboxypeptidase,Streptomyces sp. (strain R61),unknown
DB03844,BE0000322,Carbonic anhydrase 2,Humans,yes
DB03845,BE0001221,Thymidylate kinase,Humans,unknown
DB03846,BE0001218,Thymidylate kinase,Mycobacterium tuberculosis,unknown
DB03847,BE0000048,Prothrombin,Humans,yes
DB03847,BE0000364,Coagulation factor IX,Humans,yes
DB03847,BE0000216,Coagulation factor X,Humans,yes
DB03847,BE0000724,Osteocalcin,Humans,unknown
DB03848,BE0001598,Oxysterols receptor LXR-beta,Humans,unknown
DB03849,BE0001287,"3',5'-cyclic-AMP phosphodiesterase 4D",Humans,yes
DB03849,BE0001133,"3',5'-cyclic-AMP phosphodiesterase 4A",Humans,yes
DB03849,BE0000487,"3',5'-cyclic-AMP phosphodiesterase 4B",Humans,yes
DB03850,BE0002101,"Actin, alpha skeletal muscle",Humans,unknown
DB03851,BE0001194,"Fatty acid-binding protein, adipocyte",Humans,yes
DB03851,BE0001984,Fatty acid-binding protein 5,Humans,yes
DB03852,BE0001186,Transient receptor potential cation channel subfamily M member 8,Humans,yes
DB03854,BE0000535,Carbonic anhydrase 4,Humans,yes
DB03854,BE0000267,Carbonic anhydrase 1,Humans,yes
DB03854,BE0003628,Carbonic anhydrase 6,Humans,yes
DB03854,BE0002437,Carbonic anhydrase 9,Humans,yes
DB03854,BE0003634,Carbonic anhydrase 14,Humans,yes
DB03854,BE0000322,Carbonic anhydrase 2,Humans,yes
DB03854,BE0001653,Carbonic anhydrase 12,Humans,yes
DB03854,BE0001661,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,Escherichia coli (strain K12),unknown
DB03855,BE0001250,3-keto-L-gulonate-6-phosphate decarboxylase UlaD,Escherichia coli (strain K12),unknown
DB03856,BE0000404,Ornithine decarboxylase,Humans,unknown
DB03857,BE0001335,Endoglucanase F,Clostridium cellulolyticum (strain ATCC 35319 / DSM 5812 / JCM 6584 / H10),unknown
DB03859,BE0001539,Endoglucanase G,Clostridium cellulolyticum (strain ATCC 35319 / DSM 5812 / JCM 6584 / H10),unknown
DB03860,BE0000123,Estrogen receptor,Humans,yes
DB03860,BE0000792,Estrogen receptor beta,Humans,yes
DB03861,BE0001153,Beta-hexosaminidase subunit beta,Humans,unknown
DB03861,BE0003196,Calcium-activated potassium channel subunit beta-2,Humans,unknown
DB03862,BE0001219,Endoglucanase 5A,Bacillus agaradhaerens,unknown
DB03862,BE0001810,Beta-glucosidase A,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),unknown
DB03863,BE0001416,Chondroitinase-AC,Pedobacter heparinus (strain ATCC 13125 / DSM 2366 / NCIB 9290),unknown
DB03863,BE0001329,Chondroitinase-B,Pedobacter heparinus (strain ATCC 13125 / DSM 2366 / NCIB 9290),unknown
DB03864,BE0002148,Prolyl endopeptidase,Humans,unknown
DB03865,BE0000048,Prothrombin,Humans,unknown
DB03865,BE0001739,Serine protease 1,Humans,unknown
DB03865,BE0000895,Urokinase-type plasminogen activator,Humans,unknown
DB03865,BE0002128,Serine protease hepsin,Humans,unknown
DB03866,BE0000262,Prostaglandin G/H synthase 2,Humans,yes
DB03867,BE0000648,"Glutathione reductase, mitochondrial",Humans,yes
DB03868,BE0001743,3-dehydroquinate dehydratase,Helicobacter pylori (strain ATCC 700392 / 26695),unknown
DB03869,BE0001579,Threonine--tRNA ligase,Shigella flexneri,unknown
DB03870,BE0001766,Intracellular exo-alpha-(1->5)-L-arabinofuranosidase,Geobacillus stearothermophilus,unknown
DB03871,BE0001337,Azurin,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),unknown
DB03874,BE0001553,Squalene--hopene cyclase,Alicyclobacillus acidocaldarius subsp. acidocaldarius (strain ATCC 27009 / DSM 446 / 104-1A),unknown
DB03876,BE0000895,Urokinase-type plasminogen activator,Humans,yes
DB03876,BE0001739,Serine protease 1,Humans,unknown
DB03877,BE0000322,Carbonic anhydrase 2,Humans,yes
DB03878,BE0000014,Tyrosine-protein kinase ABL1,Humans,unknown
DB03878,BE0001902,Tyrosine-protein kinase transforming protein Abl,Abelson murine leukemia virus,unknown
DB03879,BE0004482,Mannose-binding protein C,Humans,unknown
DB03879,BE0001416,Chondroitinase-AC,Pedobacter heparinus (strain ATCC 13125 / DSM 2366 / NCIB 9290),unknown
DB03880,BE0001116,Stromelysin-1,Humans,yes
DB03880,BE0003872,Disintegrin and metalloproteinase domain-containing protein 28,Humans,unknown
DB03880,BE0003730,A disintegrin and metalloproteinase with thrombospondin motifs 5,Humans,unknown
DB03880,BE0001182,Neutrophil collagenase,Humans,unknown
DB03880,BE0001198,Macrophage metalloelastase,Humans,unknown
DB03880,BE0001637,Matrix metalloproteinase-16,Humans,unknown
DB03881,BE0003172,"Purine nucleotide phosphorylase, putative",Plasmodium falciparum (isolate 3D7),unknown
DB03881,BE0000250,Purine nucleoside phosphorylase,Humans,unknown
DB03882,BE0000792,Estrogen receptor beta,Humans,unknown
DB03884,BE0004112,Phenylalanine dehydrogenase,Rhodococcus sp.,unknown
DB03884,BE0003766,2-Hydroxyacid oxidase 1,Humans,unknown
DB03884,BE0004152,Indole-3-pyruvate decarboxylase,Azospirillum brasilense,unknown
DB03884,BE0004316,Putative uncharacterized protein,Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757),unknown
DB03884,BE0004317,Bacilysin biosynthesis protein BacB,Bacillus subtilis (strain 168),unknown
DB03884,BE0004318,Probable chorismate mutase,Bifidobacterium adolescentis (strain ATCC 15703 / DSM 20083 / NCTC 11814 / E194a),unknown
DB03886,BE0002201,"Peptide deformylase, mitochondrial",Humans,yes
DB03886,BE0000909,Sepiapterin reductase,Humans,unknown
DB03886,BE0004520,6-pyruvoyl tetrahydrobiopterin synthase,Humans,unknown
DB03886,BE0000330,Dihydrofolate reductase,Humans,unknown
DB03887,BE0001229,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),unknown
DB03888,BE0001553,Squalene--hopene cyclase,Alicyclobacillus acidocaldarius subsp. acidocaldarius (strain ATCC 27009 / DSM 446 / 104-1A),unknown
DB03889,BE0001825,"Hydroxyacylglutathione hydrolase, mitochondrial",Humans,unknown
DB03890,BE0003758,Chymotrypsin-like elastase family member 1,Humans,unknown
DB03891,BE0003417,Cathepsin K,Humans,unknown
DB03892,BE0000067,Nitric oxide synthase 1,Humans,yes
DB03893,BE0000542,Glyceraldehyde-3-phosphate dehydrogenase,Humans,unknown
DB03894,BE0002196,Amine oxidase [flavin-containing] B,Humans,yes
DB03895,BE0001268,HTH-type transcriptional regulator QacR,Staphylococcus haemolyticus,unknown
DB03896,BE0004515,Poly(A) polymerase alpha,Humans,unknown
DB03897,BE0004123,Tyrosine phenol-lyase,Citrobacter freundii,unknown
DB03897,BE0004061,Prephenate dehydrogenase,Aquifex aeolicus (strain VF5),unknown
DB03897,BE0001702,Tyrosine phenol-lyase,Escherichia intermedia,unknown
DB03899,BE0001120,Heat shock protein HSP 90-alpha,Humans,yes
DB03900,BE0008705,Calmodulin-2,Humans,yes
DB03900,BE0012563,Calmodulin-1,Humans,yes
DB03900,BE0008706,Calmodulin-3,Humans,yes
DB03900,BE0001534,Methionine aminopeptidase 2,Humans,yes
DB03900,BE0003317,Ribonuclease pancreatic,Humans,unknown
DB03900,BE0003844,Triosephosphate isomerase,Humans,unknown
DB03900,BE0001308,"Biphenyl-2,3-diol 1,2-dioxygenase",Burkholderia xenovorans (strain LB400),unknown
DB03900,BE0027477,Calmodulin,Humans,unknown
DB03901,BE0001851,Acidic cytochrome c3,Desulfovibrio africanus,unknown
DB03902,BE0000838,Proto-oncogene tyrosine-protein kinase Src,Humans,yes
DB03903,BE0002101,"Actin, alpha skeletal muscle",Humans,unknown
DB03904,BE0009974,Dihydrofolate reductase,Gallus gallus,yes
DB03904,BE0000286,Arginase-1,Humans,unknown
DB03904,BE0000322,Carbonic anhydrase 2,Humans,unknown
DB03904,BE0000985,Catenin beta-1,Humans,unknown
DB03904,BE0001990,Sulfoxide reductase catalytic subunit YedY,Escherichia coli O157:H7,unknown
DB03905,BE0001297,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",Unknown prokaryotic organism,unknown
DB03906,BE0000735,Heme oxygenase 1,Humans,yes
DB03907,BE0002089,Catechol O-methyltransferase,Humans,unknown
DB03908,BE0002050,Gag-Pol polyprotein,,unknown
DB03909,BE0000033,Insulin receptor,Humans,yes
DB03909,BE0001492,Folylpolyglutamate synthase,Lactobacillus casei,unknown
DB03909,BE0001431,Chemotaxis protein CheA,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),unknown
DB03909,BE0001247,UDP-N-acetylmuramate--L-alanine ligase,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),unknown
DB03909,BE0001436,Thermoresistant gluconokinase,Escherichia coli (strain K12),unknown
DB03909,BE0001547,Phosphoribosylglycinamide formyltransferase 2,Escherichia coli (strain K12),unknown
DB03909,BE0003888,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,Humans,unknown
DB03909,BE0000042,Pyridoxal kinase,Humans,unknown
DB03909,BE0004454,Phosphoglycerate kinase 1,Humans,unknown
DB03909,BE0001580,Serine/threonine-protein kinase PknB,Mycobacterium tuberculosis,unknown
DB03909,BE0001997,Ribokinase,Escherichia coli (strain K12),unknown
DB03909,BE0003197,Putative sugar kinase,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),unknown
DB03909,BE0002643,Probable butyrate kinase 2,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),unknown
DB03909,BE0003115,Kinesin-like protein KIF1A,Humans,unknown
DB03910,BE0000005,"Nitric oxide synthase, inducible",Humans,yes
DB03910,BE0000263,Nitric oxide synthase 3,Humans,unknown
DB03911,BE0001225,Xylose isomerase,Streptomyces rubiginosus,unknown
DB03912,BE0001943,Phosphopantetheine adenylyltransferase,Thermus thermophilus (strain HB27 / ATCC BAA-163 / DSM 7039),unknown
DB03912,BE0001757,Phosphopantetheine adenylyltransferase,Shigella flexneri,unknown
DB03912,BE0001958,Phosphopantetheine adenylyltransferase,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),unknown
DB03915,BE0002049,2-amino-3-ketobutyrate coenzyme A ligase,Escherichia coli (strain K12),unknown
DB03916,BE0004000,Cell division protein ZipA,Escherichia coli (strain K12),unknown
DB03916,BE0001412,Cell division protein ZipA,Shigella flexneri,unknown
DB03918,BE0000263,Nitric oxide synthase 3,Humans,yes
DB03919,BE0001772,Shiga-like toxin 1 subunit B,Bacteriophage H30,unknown
DB03921,BE0003782,TGF-beta receptor type-1,Humans,yes
