drugbank_id,interactant_id,polypeptide_id,identifier,name
DB06712,BE0003563,Q8IZS8,PF13768,VWA_3
DB06712,BE0000864,O95180,PF00520,Ion_trans
DB06712,BE0000012,Q9P0X4,PF00520,Ion_trans
DB06712,BE0009739,Q13936,PF00520,Ion_trans
DB06712,BE0009739,Q13936,PF08763,Ca_chan_IQ
DB06712,BE0009739,Q13936,PF16905,GPHH
DB06712,BE0009739,Q13936,PF16885,CAC1F_C
DB06712,BE0009739,Q01668,PF00520,Ion_trans
DB06712,BE0009739,Q01668,PF08763,Ca_chan_IQ
DB06712,BE0009739,Q01668,PF16905,GPHH
DB06712,BE0009739,Q01668,PF16885,CAC1F_C
DB06712,BE0009739,O60840,PF00520,Ion_trans
DB06712,BE0009739,O60840,PF08763,Ca_chan_IQ
DB06712,BE0009739,O60840,PF16905,GPHH
DB06712,BE0009739,O60840,PF16885,CAC1F_C
DB06712,BE0009739,Q13698,PF00520,Ion_trans
DB06712,BE0009739,Q13698,PF08763,Ca_chan_IQ
DB06712,BE0009739,Q13698,PF16905,GPHH
DB06712,BE0009739,Q02641,PF00625,Guanylate_kin
DB06712,BE0009739,Q02641,PF12052,VGCC_beta4Aa_N
DB06712,BE0009739,Q08289,PF00625,Guanylate_kin
DB06712,BE0009739,Q08289,PF12052,VGCC_beta4Aa_N
DB06712,BE0009739,P54284,PF00625,Guanylate_kin
DB06712,BE0009739,P54284,PF12052,VGCC_beta4Aa_N
DB06712,BE0009739,O00305,PF00625,Guanylate_kin
DB06712,BE0009739,O00305,PF12052,VGCC_beta4Aa_N
DB06712,BE0008716,O43497,PF00520,Ion_trans
DB06712,BE0008716,O95180,PF00520,Ion_trans
DB06712,BE0008716,Q9P0X4,PF00520,Ion_trans
DB06713,BE0000557,P06401,PF00104,Hormone_recep
DB06713,BE0000557,P06401,PF00105,zf-C4
DB06713,BE0000557,P06401,PF02161,Prog_receptor
DB06713,BE0000530,P02768,PF00273,Serum_albumin
DB06713,BE0000132,P10275,PF00104,Hormone_recep
DB06713,BE0000132,P10275,PF00105,zf-C4
DB06713,BE0000132,P10275,PF02166,Androgen_recep
DB06714,BE0000118,Q05940,PF07690,MFS_1
DB06714,BE0000342,P18825,PF00001,7tm_1
DB06714,BE0001044,Q96RJ0,PF00001,7tm_1
DB06716,BE0002346,P47870,PF02931,Neur_chan_LBD
DB06716,BE0002346,P47870,PF02932,Neur_chan_memb
DB06716,BE0002345,P28472,PF02931,Neur_chan_LBD
DB06716,BE0002345,P28472,PF02932,Neur_chan_memb
DB06717,BE0000384,P25103,PF00001,7tm_1
DB06718,BE0000132,P10275,PF00104,Hormone_recep
DB06718,BE0000132,P10275,PF00105,zf-C4
DB06718,BE0000132,P10275,PF02166,Androgen_recep
DB06719,BE0000134,P22888,PF00001,7tm_1
DB06719,BE0000134,P22888,PF13306,LRR_5
DB06719,BE0000203,P30968,PF00001,7tm_1
DB06720,BE0000978,P04062,PF02055,Glyco_hydro_30
DB06720,BE0000978,P04062,PF17189,Glyco_hydro_30C
DB06721,BE0000971,P11387,PF01028,Topoisom_I
DB06721,BE0000971,P11387,PF02919,Topoisom_I_N
DB06721,BE0000971,P11387,PF14370,Topo_C_assoc
DB06725,BE0000017,P23219,PF03098,An_peroxidase
DB06725,BE0000262,P35354,PF03098,An_peroxidase
DB06726,BE0004872,P08588,PF00001,7tm_1
DB06726,BE0004872,P07550,PF00001,7tm_1
DB06726,BE0004872,P13945,PF00001,7tm_1
DB06728,BE0001091,P06870,PF00089,Trypsin
DB06728,BE0000530,P02768,PF00273,Serum_albumin
DB06729,BE0000803,P0AC13,PF00809,Pterin_bind
DB06729,BE0002793,P11712,PF00067,p450
DB06730,BE0000557,P06401,PF00104,Hormone_recep
DB06730,BE0000557,P06401,PF00105,zf-C4
DB06730,BE0000557,P06401,PF02161,Prog_receptor
DB06731,BE0000486,P23975,PF00209,SNF
DB06731,BE0000749,P31645,PF00209,SNF
DB06731,BE0000749,P31645,PF03491,5HT_transport_N
DB06731,BE0000647,Q01959,PF00209,SNF
DB06732,BE0000123,P03372,PF00104,Hormone_recep
DB06732,BE0000123,P03372,PF00105,zf-C4
DB06732,BE0000123,P03372,PF02159,Oest_recep
DB06732,BE0000123,P03372,PF12743,ESR1_C
DB06732,BE0003722,P11474,PF00104,Hormone_recep
DB06732,BE0003722,P11474,PF00105,zf-C4
DB06732,BE0008953,P10589,PF00104,Hormone_recep
DB06732,BE0008953,P10589,PF00105,zf-C4
DB06732,BE0003721,P35869,PF00989,PAS
DB06732,BE0003721,P35869,PF00010,HLH
DB06732,BE0003721,P35869,PF08447,PAS_3
DB06732,BE0001111,Q16678,PF00067,p450
DB06733,BE0003569,P38606,PF00006,ATP-synt_ab
DB06733,BE0003569,P38606,PF02874,ATP-synt_ab_N
DB06733,BE0003569,P38606,PF16886,ATP-synt_ab_Xtn
DB06733,BE0003569,P38606,PF22919,ATP-synt_VA_C
DB06734,BE0003569,P38606,PF00006,ATP-synt_ab
DB06734,BE0003569,P38606,PF02874,ATP-synt_ab_N
DB06734,BE0003569,P38606,PF16886,ATP-synt_ab_Xtn
DB06734,BE0003569,P38606,PF22919,ATP-synt_VA_C
DB06735,BE0000123,P03372,PF00104,Hormone_recep
DB06735,BE0000123,P03372,PF00105,zf-C4
DB06735,BE0000123,P03372,PF02159,Oest_recep
DB06735,BE0000123,P03372,PF12743,ESR1_C
DB06736,BE0000262,P35354,PF03098,An_peroxidase
DB06736,BE0000017,P23219,PF03098,An_peroxidase
DB06738,BE0000770,P35372,PF00001,7tm_1
DB06738,BE0000632,P41145,PF00001,7tm_1
DB06738,BE0000420,P41143,PF00001,7tm_1
DB06738,BE0004956,Q05586,PF01094,ANF_receptor
DB06738,BE0004956,Q05586,PF00060,Lig_chan
DB06738,BE0004956,Q05586,PF10613,Lig_chan-Glu_bd
DB06738,BE0004956,Q12879,PF01094,ANF_receptor
DB06738,BE0004956,Q12879,PF00060,Lig_chan
DB06738,BE0004956,Q12879,PF10613,Lig_chan-Glu_bd
DB06738,BE0004956,Q12879,PF10565,NMDAR2_C
DB06738,BE0004956,Q13224,PF01094,ANF_receptor
DB06738,BE0004956,Q13224,PF00060,Lig_chan
DB06738,BE0004956,Q13224,PF10613,Lig_chan-Glu_bd
DB06738,BE0004956,Q13224,PF10565,NMDAR2_C
DB06738,BE0004956,Q14957,PF01094,ANF_receptor
DB06738,BE0004956,Q14957,PF00060,Lig_chan
DB06738,BE0004956,Q14957,PF10613,Lig_chan-Glu_bd
DB06738,BE0004956,Q14957,PF10565,NMDAR2_C
DB06738,BE0004956,O15399,PF01094,ANF_receptor
DB06738,BE0004956,O15399,PF00060,Lig_chan
DB06738,BE0004956,O15399,PF10613,Lig_chan-Glu_bd
DB06738,BE0004956,Q8TCU5,PF01094,ANF_receptor
DB06738,BE0004956,Q8TCU5,PF00060,Lig_chan
DB06738,BE0004956,Q8TCU5,PF10613,Lig_chan-Glu_bd
DB06738,BE0004956,O60391,PF00060,Lig_chan
DB06738,BE0004956,O60391,PF10613,Lig_chan-Glu_bd
DB06739,BE0000759,P21731,PF00001,7tm_1
DB06741,BE0000433,P23415,PF02931,Neur_chan_LBD
DB06741,BE0000433,P23415,PF02932,Neur_chan_memb
DB06741,BE0000745,P23416,PF02931,Neur_chan_LBD
DB06741,BE0000745,P23416,PF02932,Neur_chan_memb
DB06741,BE0000414,O75311,PF02931,Neur_chan_LBD
DB06741,BE0000414,O75311,PF02932,Neur_chan_memb
DB06741,BE0000055,P48167,PF02931,Neur_chan_LBD
DB06741,BE0000055,P48167,PF02932,Neur_chan_memb
DB06741,BE0004852,Q05586,PF01094,ANF_receptor
DB06741,BE0004852,Q05586,PF00060,Lig_chan
DB06741,BE0004852,Q05586,PF10613,Lig_chan-Glu_bd
DB06741,BE0004852,Q12879,PF01094,ANF_receptor
DB06741,BE0004852,Q12879,PF00060,Lig_chan
DB06741,BE0004852,Q12879,PF10613,Lig_chan-Glu_bd
DB06741,BE0004852,Q12879,PF10565,NMDAR2_C
DB06741,BE0004852,Q13224,PF01094,ANF_receptor
DB06741,BE0004852,Q13224,PF00060,Lig_chan
DB06741,BE0004852,Q13224,PF10613,Lig_chan-Glu_bd
DB06741,BE0004852,Q13224,PF10565,NMDAR2_C
DB06741,BE0004852,Q14957,PF01094,ANF_receptor
DB06741,BE0004852,Q14957,PF00060,Lig_chan
DB06741,BE0004852,Q14957,PF10613,Lig_chan-Glu_bd
DB06741,BE0004852,Q14957,PF10565,NMDAR2_C
DB06741,BE0004852,O15399,PF01094,ANF_receptor
DB06741,BE0004852,O15399,PF00060,Lig_chan
DB06741,BE0004852,O15399,PF10613,Lig_chan-Glu_bd
DB06741,BE0004852,Q8TCU5,PF01094,ANF_receptor
DB06741,BE0004852,Q8TCU5,PF00060,Lig_chan
DB06741,BE0004852,Q8TCU5,PF10613,Lig_chan-Glu_bd
DB06741,BE0004852,O60391,PF00060,Lig_chan
DB06741,BE0004852,O60391,PF10613,Lig_chan-Glu_bd
DB06743,BE0000433,P23415,PF02931,Neur_chan_LBD
DB06743,BE0000433,P23415,PF02932,Neur_chan_memb
DB06743,BE0000745,P23416,PF02931,Neur_chan_LBD
DB06743,BE0000745,P23416,PF02932,Neur_chan_memb
DB06743,BE0000414,O75311,PF02931,Neur_chan_LBD
DB06743,BE0000414,O75311,PF02932,Neur_chan_memb
DB06743,BE0000055,P48167,PF02931,Neur_chan_LBD
DB06743,BE0000055,P48167,PF02932,Neur_chan_memb
DB06749,BE0003659,Q9NPD5,PF07648,Kazal_2
DB06749,BE0003659,Q9NPD5,PF03137,OATP
DB06750,BE0003659,Q9NPD5,PF07648,Kazal_2
DB06750,BE0003659,Q9NPD5,PF03137,OATP
DB06751,BE0001133,P27815,PF00233,PDEase_I
DB06751,BE0001133,P27815,PF18100,PDE4_UCR
DB06751,BE0008715,Q13936,PF00520,Ion_trans
DB06751,BE0008715,Q13936,PF08763,Ca_chan_IQ
DB06751,BE0008715,Q13936,PF16905,GPHH
DB06751,BE0008715,Q13936,PF16885,CAC1F_C
DB06751,BE0008715,Q01668,PF00520,Ion_trans
DB06751,BE0008715,Q01668,PF08763,Ca_chan_IQ
DB06751,BE0008715,Q01668,PF16905,GPHH
DB06751,BE0008715,Q01668,PF16885,CAC1F_C
DB06751,BE0008715,O60840,PF00520,Ion_trans
DB06751,BE0008715,O60840,PF08763,Ca_chan_IQ
DB06751,BE0008715,O60840,PF16905,GPHH
DB06751,BE0008715,O60840,PF16885,CAC1F_C
DB06751,BE0008715,Q13698,PF00520,Ion_trans
DB06751,BE0008715,Q13698,PF08763,Ca_chan_IQ
DB06751,BE0008715,Q13698,PF16905,GPHH
DB06751,BE0008715,Q02641,PF00625,Guanylate_kin
DB06751,BE0008715,Q02641,PF12052,VGCC_beta4Aa_N
DB06751,BE0008715,Q08289,PF00625,Guanylate_kin
DB06751,BE0008715,Q08289,PF12052,VGCC_beta4Aa_N
DB06751,BE0008715,P54284,PF00625,Guanylate_kin
DB06751,BE0008715,P54284,PF12052,VGCC_beta4Aa_N
DB06751,BE0008715,O00305,PF00625,Guanylate_kin
DB06751,BE0008715,O00305,PF12052,VGCC_beta4Aa_N
DB06751,BE0008715,O00555,PF00520,Ion_trans
DB06751,BE0008715,O00555,PF08763,Ca_chan_IQ
DB06751,BE0008715,O00555,PF16905,GPHH
DB06752,BE0002114,P13727,PF00059,Lectin_C
DB06754,BE0000280,P01008,PF00079,Serpin
DB06756,BE0000845,Q93088,PF02574,S-methyl_trans
DB06757,BE0000011,P50213,PF00180,Iso_dh
DB06757,BE0000771,P51553,PF00180,Iso_dh
DB06757,BE0005824,Q15750,PF00481,PP2C
DB06757,BE0000286,P05089,PF00491,Arginase
DB06757,BE0004453,P04179,PF02777,Sod_Fe_C
DB06757,BE0004453,P04179,PF00081,Sod_Fe_N
DB06757,BE0002240,P15104,PF00120,Gln-synt_C
DB06757,BE0002240,P15104,PF03951,Gln-synt_N
DB06757,BE0009690,Q16822,PF00821,PEPCK_GTP
DB06757,BE0009690,Q16822,PF17297,PEPCK_N
DB06757,BE0009690,P35558,PF00821,PEPCK_GTP
DB06757,BE0009690,P35558,PF17297,PEPCK_N
DB06757,BE0001447,P36873,PF00149,Metallophos
DB06757,BE0001447,P36873,PF16891,STPPase_N
DB06759,BE0009326,P06434,PF03361,Herpes_IE2_3
DB06759,BE0009327,P06435,PF03361,Herpes_IE2_3
DB06763,BE0003426,P50052,PF00001,7tm_1
DB06763,BE0000062,P30556,PF00001,7tm_1
DB06764,BE0004863,P35348,PF00001,7tm_1
DB06764,BE0004863,P35368,PF00001,7tm_1
DB06764,BE0004863,P25100,PF00001,7tm_1
DB06764,BE0000342,P18825,PF00001,7tm_1
DB06764,BE0004864,P08913,PF00001,7tm_1
DB06764,BE0004864,P18089,PF00001,7tm_1
DB06764,BE0004864,P18825,PF00001,7tm_1
DB06766,BE0000442,P35367,PF00001,7tm_1
DB06771,BE0000429,P43702,PF03989,DNA_gyraseA_C
DB06771,BE0000429,P43702,PF00521,DNA_topoisoIV
DB06771,BE0002388,P0A0K8,PF00204,DNA_gyraseB
DB06771,BE0002388,P0A0K8,PF00986,DNA_gyraseB_C
DB06771,BE0002388,P0A0K8,PF01751,Toprim
DB06771,BE0008385,P20831,PF03989,DNA_gyraseA_C
DB06771,BE0008385,P20831,PF00521,DNA_topoisoIV
DB06771,BE0003726,P72525,PF03989,DNA_gyraseA_C
DB06771,BE0003726,P72525,PF00521,DNA_topoisoIV
DB06771,BE0000366,P43700,PF03989,DNA_gyraseA_C
DB06771,BE0000366,P43700,PF00521,DNA_topoisoIV
DB06771,BE0003724,P72524,PF03989,DNA_gyraseA_C
DB06771,BE0003724,P72524,PF00521,DNA_topoisoIV
DB06772,BE0000026,Q9H4B7,PF00091,Tubulin
DB06772,BE0000026,Q9H4B7,PF03953,Tubulin_C
DB06773,BE0008968,P12814,PF00307,CH
DB06773,BE0008968,P12814,PF08726,EFhand_Ca_insen
DB06773,BE0008968,P12814,PF00435,Spectrin
DB06773,BE0008968,P12814,PF13405,EF-hand_6
DB06774,BE0001023,Q8NER1,PF00023,Ank
DB06774,BE0001023,Q8NER1,PF00520,Ion_trans
DB06774,BE0001023,Q8NER1,PF12796,Ank_2
DB06774,BE0009007,Q99623,PF01145,Band_7
DB06775,BE0004671,P31327,PF00117,GATase
DB06775,BE0004671,P31327,PF02786,CPSase_L_D2
DB06775,BE0004671,P31327,PF02142,MGS
DB06775,BE0004671,P31327,PF02787,CPSase_L_D3
DB06775,BE0004671,P31327,PF00988,CPSase_sm_chain
DB06777,BE0001777,Q96RI1,PF00104,Hormone_recep
DB06777,BE0001777,Q96RI1,PF00105,zf-C4
DB06777,BE0000956,O75469,PF00104,Hormone_recep
DB06777,BE0000956,O75469,PF00105,zf-C4
DB06777,BE0005788,Q8TDU6,PF00001,7tm_1
DB06777,BE0000622,P52895,PF00248,Aldo_ket_red
DB06779,BE0000280,P01008,PF00079,Serpin
DB06779,BE0000163,P15692,PF00341,PDGF
DB06779,BE0000163,P15692,PF14554,VEGF_C
DB06779,BE0001159,P16109,PF00084,Sushi
DB06779,BE0001159,P16109,PF00059,Lectin_C
DB06780,BE0000668,P08235,PF00104,Hormone_recep
DB06780,BE0000668,P08235,PF00105,zf-C4
DB06781,BE0000794,P04150,PF00104,Hormone_recep
DB06781,BE0000794,P04150,PF00105,zf-C4
DB06781,BE0000794,P04150,PF02155,GCR
DB06781,BE0000422,P04083,PF00191,Annexin
DB06782,BE0003392,P05067,PF00014,Kunitz_BPTI
DB06782,BE0003392,P05067,PF02177,APP_N
DB06782,BE0003392,P05067,PF03494,Beta-APP
DB06782,BE0003392,P05067,PF10515,APP_amyloid
DB06782,BE0003392,P05067,PF12924,APP_Cu_bd
DB06782,BE0003392,P05067,PF12925,APP_E2
DB06785,BE0000203,P30968,PF00001,7tm_1
DB06786,BE0003722,P11474,PF00104,Hormone_recep
DB06786,BE0003722,P11474,PF00105,zf-C4
DB06786,BE0005001,O95718,PF00104,Hormone_recep
DB06786,BE0005001,O95718,PF00105,zf-C4
DB06786,BE0002088,P62508,PF00104,Hormone_recep
DB06786,BE0002088,P62508,PF00105,zf-C4
DB06786,BE0004659,Q99835,PF01392,Fz
DB06786,BE0004659,Q99835,PF01534,Frizzled
DB06787,BE0000045,P20309,PF00001,7tm_1
DB06787,BE0000092,P11229,PF00001,7tm_1
DB06787,BE0000560,P08172,PF00001,7tm_1
DB06787,BE0000405,P08173,PF00001,7tm_1
DB06788,BE0000203,P30968,PF00001,7tm_1
DB06789,BE0000557,P06401,PF00104,Hormone_recep
DB06789,BE0000557,P06401,PF00105,zf-C4
DB06789,BE0000557,P06401,PF02161,Prog_receptor
DB06791,BE0003528,P30874,PF00001,7tm_1
DB06791,BE0002147,P35346,PF00001,7tm_1
DB06793,BE0000770,P35372,PF00001,7tm_1
DB06795,BE0000322,P00918,PF00194,Carb_anhydrase
DB06795,BE0001653,O43570,PF00194,Carb_anhydrase
DB06795,BE0003634,Q9ULX7,PF00194,Carb_anhydrase
DB06795,BE0000535,P22748,PF00194,Carb_anhydrase
DB06795,BE0003628,P23280,PF00194,Carb_anhydrase
DB06797,BE0003594,Q99928,PF02931,Neur_chan_LBD
DB06797,BE0003594,Q99928,PF02932,Neur_chan_memb
DB06800,BE0000770,P35372,PF00001,7tm_1
DB06800,BE0009682,P32245,PF00001,7tm_1
DB06800,BE0000632,P41145,PF00001,7tm_1
DB06802,BE0000017,P23219,PF03098,An_peroxidase
DB06802,BE0000262,P35354,PF03098,An_peroxidase
DB06808,BE0000756,P14416,PF00001,7tm_1
DB06809,BE0000919,P61073,PF00001,7tm_1
DB06809,BE0000919,P61073,PF12109,CXCR4_N
DB06813,BE0000330,P00374,PF00186,DHFR_1
DB06813,BE0002201,Q9HBH1,PF01327,Pep_deformylase
DB06813,BE0000324,P04818,PF00303,Thymidylat_synt
DB06814,BE0000694,P07550,PF00001,7tm_1
DB06814,BE0000172,P08588,PF00001,7tm_1
DB06815,BE0000672,P51787,PF00520,Ion_trans
DB06815,BE0000672,P51787,PF03520,KCNQ_channel
DB06817,BE0002050,P03366,PF00078,RVT_1
DB06817,BE0002050,P03366,PF00540,Gag_p17
DB06817,BE0002050,P03366,PF00607,Gag_p24
DB06817,BE0002050,P03366,PF00552,IN_DBD_C
DB06817,BE0002050,P03366,PF02022,Integrase_Zn
DB06817,BE0002050,P03366,PF00075,RNase_H
DB06817,BE0002050,P03366,PF00665,rve
DB06817,BE0002050,P03366,PF00077,RVP
DB06817,BE0002050,P03366,PF06815,RVT_connect
DB06817,BE0002050,P03366,PF06817,RVT_thumb
DB06817,BE0002050,P03366,PF00098,zf-CCHC
DB06817,BE0004855,Q7ZJM1,PF00552,IN_DBD_C
DB06817,BE0004855,Q7ZJM1,PF02022,Integrase_Zn
DB06817,BE0004855,Q7ZJM1,PF00665,rve
DB06819,BE0002365,Q13547,PF00850,Hist_deacetyl
DB06819,BE0001132,P17252,PF00130,C1_1
DB06819,BE0001132,P17252,PF00168,C2
DB06819,BE0001132,P17252,PF00069,Pkinase
DB06819,BE0001132,P17252,PF00433,Pkinase_C
DB06819,BE0001389,P95468,PF00155,Aminotran_1_2
DB06819,BE0008667,Q13547,PF00850,Hist_deacetyl
DB06819,BE0008667,Q96DB2,PF00850,Hist_deacetyl
DB06819,BE0008667,Q92769,PF00850,Hist_deacetyl
DB06819,BE0008667,O15379,PF00850,Hist_deacetyl
DB06819,BE0008667,P56524,PF00850,Hist_deacetyl
DB06819,BE0008667,P56524,PF12203,HDAC4_Gln
DB06819,BE0008667,Q9UQL6,PF00850,Hist_deacetyl
DB06819,BE0008667,Q9UQL6,PF12203,HDAC4_Gln
DB06819,BE0008667,Q9UBN7,PF00850,Hist_deacetyl
DB06819,BE0008667,Q9UBN7,PF02148,zf-UBP
DB06819,BE0008667,Q8WUI4,PF00850,Hist_deacetyl
DB06819,BE0008667,Q9BY41,PF00850,Hist_deacetyl
DB06819,BE0008667,Q9UKV0,PF00850,Hist_deacetyl
DB06819,BE0008667,Q9UKV0,PF12203,HDAC4_Gln
DB06819,BE0008667,Q969S8,PF00850,Hist_deacetyl
DB06820,BE0000690,P50859,PF00067,p450
DB06821,BE0000803,P0AC13,PF00809,Pterin_bind
DB06822,BE0000280,P01008,PF00079,Serpin
DB06822,BE0000590,P13612,PF01839,FG-GAP
DB06822,BE0000590,P13612,PF20805,Integrin_A_Ig_2
DB06822,BE0000590,P13612,PF20806,Integrin_A_Ig_3
DB06822,BE0000590,P13612,PF08441,Integrin_A_Ig_1
DB06822,BE0001150,P48061,PF00048,IL8
DB06824,BE0003634,Q9ULX7,PF00194,Carb_anhydrase
DB06825,BE0000203,P30968,PF00001,7tm_1
DB06827,BE0009727,P9WJ63,PF01479,S4
DB06827,BE0009727,P9WJ63,PF01728,FtsJ
DB06828,BE0001680,P09960,PF01433,Peptidase_M1
DB06828,BE0001680,P09960,PF09127,Leuk-A4-hydro_C
DB06828,BE0001680,P09960,PF17900,Peptidase_M1_N
DB06829,BE0000623,P18031,PF00102,Y_phosphatase
DB06830,BE0000776,P14324,PF00348,polyprenyl_synt
DB06830,BE0003570,O95749,PF00348,polyprenyl_synt
DB06831,BE0001315,P48736,PF00454,PI3_PI4_kinase
DB06831,BE0001315,P48736,PF00792,PI3K_C2
DB06831,BE0001315,P48736,PF00794,PI3K_rbd
DB06831,BE0001315,P48736,PF00613,PI3Ka
DB06831,BE0001315,P48736,PF19710,PIK3CG_ABD
DB06831,BE0002406,O00329,PF00454,PI3_PI4_kinase
DB06831,BE0002406,O00329,PF00792,PI3K_C2
DB06831,BE0002406,O00329,PF00794,PI3K_rbd
DB06831,BE0002406,O00329,PF00613,PI3Ka
DB06831,BE0002406,O00329,PF02192,PI3K_p85B
DB06832,BE0000792,Q92731,PF00104,Hormone_recep
DB06832,BE0000792,Q92731,PF00105,zf-C4
DB06832,BE0000792,Q92731,PF12497,ERbeta_N
DB06832,BE0003728,Q15788,PF00989,PAS
DB06832,BE0003728,Q15788,PF07469,DUF1518
DB06832,BE0003728,Q15788,PF08815,Nuc_rec_co-act
DB06832,BE0003728,Q15788,PF08832,SRC-1
DB06832,BE0003728,Q15788,PF14598,PAS_11
DB06832,BE0003728,Q15788,PF16665,NCOA_u2
DB06833,BE0003722,P11474,PF00104,Hormone_recep
DB06833,BE0003722,P11474,PF00105,zf-C4
DB06834,BE0001316,P43405,PF07714,PK_Tyr_Ser-Thr
DB06834,BE0001316,P43405,PF00017,SH2
DB06835,BE0003257,P15086,PF00246,Peptidase_M14
DB06835,BE0003257,P15086,PF02244,Propep_M14
DB06836,BE0009513,Q9UBF8,PF00454,PI3_PI4_kinase
DB06836,BE0009513,Q9UBF8,PF21245,PI4KB-PIK1_PIK
DB06836,BE0001315,P48736,PF00454,PI3_PI4_kinase
DB06836,BE0001315,P48736,PF00792,PI3K_C2
DB06836,BE0001315,P48736,PF00794,PI3K_rbd
DB06836,BE0001315,P48736,PF00613,PI3Ka
DB06836,BE0001315,P48736,PF19710,PIK3CG_ABD
DB06836,BE0003729,Q8NEB9,PF00454,PI3_PI4_kinase
DB06836,BE0003729,Q8NEB9,PF00792,PI3K_C2
DB06836,BE0003729,Q8NEB9,PF00613,PI3Ka
DB06837,BE0003730,Q9UNA0,PF00090,TSP_1
DB06837,BE0003730,Q9UNA0,PF01421,Reprolysin
DB06837,BE0003730,Q9UNA0,PF17771,ADAMTS_CR_2
DB06837,BE0003730,Q9UNA0,PF19236,ADAMTS_CR_3
DB06837,BE0003730,Q9UNA0,PF19030,TSP1_ADAMTS
DB06837,BE0003730,Q9UNA0,PF05986,ADAMTS_spacer1
DB06838,BE0000048,P00734,PF00051,Kringle
DB06838,BE0000048,P00734,PF00089,Trypsin
DB06838,BE0000048,P00734,PF09396,Thrombin_light
DB06838,BE0000048,P00734,PF00594,Gla
DB06838,BE0001713,P02974,PF00114,Pilin
DB06838,BE0001713,P02974,PF13544,N_methyl_2
DB06840,BE0001739,P07477,PF00089,Trypsin
DB06841,BE0000048,P00734,PF00051,Kringle
DB06841,BE0000048,P00734,PF00089,Trypsin
DB06841,BE0000048,P00734,PF09396,Thrombin_light
DB06841,BE0000048,P00734,PF00594,Gla
DB06842,BE0001133,P27815,PF00233,PDEase_I
DB06842,BE0001133,P27815,PF18100,PDE4_UCR
DB06842,BE0001287,Q08499,PF00233,PDEase_I
DB06842,BE0001287,Q08499,PF18100,PDE4_UCR
DB06843,BE0003731,P63092,PF00503,G-alpha
DB06843,BE0003732,Q08462,PF00211,Guanylate_cyc
DB06843,BE0003732,Q08462,PF16214,AC_N
DB06843,BE0003732,Q08462,PF06327,Adcy_cons_dom
DB06843,BE0003733,O95622,PF00211,Guanylate_cyc
DB06843,BE0003733,O95622,PF16214,AC_N
DB06843,BE0003733,O95622,PF06327,Adcy_cons_dom
DB06844,BE0003734,P20248,PF02984,Cyclin_C
DB06844,BE0003734,P20248,PF00134,Cyclin_N
DB06844,BE0003734,P20248,PF16500,Cyclin_N2
DB06844,BE0001072,P24941,PF00069,Pkinase
DB06845,BE0001739,P07477,PF00089,Trypsin
DB06845,BE0000048,P00734,PF00051,Kringle
DB06845,BE0000048,P00734,PF00089,Trypsin
DB06845,BE0000048,P00734,PF09396,Thrombin_light
DB06845,BE0000048,P00734,PF00594,Gla
DB06847,BE0009124,A0A0M3KKX1,PF00186,DHFR_1
DB06848,BE0003736,Q15661,PF00089,Trypsin
DB06849,BE0003736,Q15661,PF00089,Trypsin
DB06850,BE0001739,P07477,PF00089,Trypsin
DB06850,BE0000048,P00734,PF00051,Kringle
DB06850,BE0000048,P00734,PF00089,Trypsin
DB06850,BE0000048,P00734,PF09396,Thrombin_light
DB06850,BE0000048,P00734,PF00594,Gla
DB06851,BE0001680,P09960,PF01433,Peptidase_M1
DB06851,BE0001680,P09960,PF09127,Leuk-A4-hydro_C
DB06851,BE0001680,P09960,PF17900,Peptidase_M1_N
DB06851,BE0003737,Q3JUV5,PF00719,Pyrophosphatase
DB06852,BE0003382,O14757,PF00069,Pkinase
DB06853,BE0001739,P07477,PF00089,Trypsin
DB06853,BE0000048,P00734,PF00051,Kringle
DB06853,BE0000048,P00734,PF00089,Trypsin
DB06853,BE0000048,P00734,PF09396,Thrombin_light
DB06853,BE0000048,P00734,PF00594,Gla
DB06855,BE0000895,P00749,PF00051,Kringle
DB06855,BE0000895,P00749,PF00089,Trypsin
DB06855,BE0001739,P07477,PF00089,Trypsin
DB06856,BE0000895,P00749,PF00051,Kringle
DB06856,BE0000895,P00749,PF00089,Trypsin
DB06857,BE0000895,P00749,PF00051,Kringle
DB06857,BE0000895,P00749,PF00089,Trypsin
DB06858,BE0000048,P00734,PF00051,Kringle
DB06858,BE0000048,P00734,PF00089,Trypsin
DB06858,BE0000048,P00734,PF09396,Thrombin_light
DB06858,BE0000048,P00734,PF00594,Gla
DB06858,BE0001739,P07477,PF00089,Trypsin
DB06859,BE0000048,P00734,PF00051,Kringle
DB06859,BE0000048,P00734,PF00089,Trypsin
DB06859,BE0000048,P00734,PF09396,Thrombin_light
DB06859,BE0000048,P00734,PF00594,Gla
DB06860,BE0001501,P00469,PF00303,Thymidylat_synt
DB06861,BE0000048,P00734,PF00051,Kringle
DB06861,BE0000048,P00734,PF00089,Trypsin
DB06861,BE0000048,P00734,PF09396,Thrombin_light
DB06861,BE0000048,P00734,PF00594,Gla
DB06862,BE0001162,P42574,PF00656,Peptidase_C14
DB06864,BE0002715,P29208,PF13378,MR_MLE_C
DB06865,BE0000048,P00734,PF00051,Kringle
DB06865,BE0000048,P00734,PF00089,Trypsin
DB06865,BE0000048,P00734,PF09396,Thrombin_light
DB06865,BE0000048,P00734,PF00594,Gla
